bigram_freq,concreteness,word_freq,Initial,key,diversity,letters,item,correct,response_time,subject,age,sex
0,4.2,150.11,yonder,yondermonth,0,5,month,1,588,9,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,606,10,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,446,11,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,533,12,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,909,13,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,451,15,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,448,16,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,875,17,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,388,18,18,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,531,19,18,0
0,4.2,150.11,yonder,yondermonth,0,5,month,1,617,22,31,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,534,24,30,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,621,25,30,1
0,4.2,150.11,yonder,yondermonth,0,5,month,1,1186,27,18,0
0,4.2,150.11,yonder,yondermonth,0,5,month,1,364,28,18,0
0,4.2,150.11,yonder,yondermonth,0,5,month,1,630,31,30,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,384,1,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,636,2,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,369,3,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,751,4,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,484,5,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,654,6,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,663,8,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,556,9,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,396,10,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,793,11,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,558,12,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,396,13,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,414,14,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,382,15,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,428,16,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,556,17,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,436,18,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,1263,19,18,0
256,2.89,144.21,your,youranswer,1871,6,answer,1,555,20,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,499,21,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,553,22,31,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,427,24,30,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,526,25,30,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,636,27,18,0
256,2.89,144.21,your,youranswer,1871,6,answer,1,751,28,18,0
256,2.89,144.21,your,youranswer,1871,6,answer,1,663,29,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,396,30,18,1
256,2.89,144.21,your,youranswer,1871,6,answer,1,496,31,30,1
