subject,sex,age,bigram_freq,Conc_initial,concreteness,Freq_initial,word_freq,Group,Initial,diversity,Letters_initial,letters,POS_initial,POS_trailing,Phonemes_initial,Phonemes_trailing,Syll_initial,Syll_trailing,item,W_NW,accuracy,correct,correct_response,response_time,word_freq,freq_init,trans_prob
26,0,51,12,4.31,2.94,1.52,446.74,Low Diversity,sweeper,1,7,6,Noun,Noun,5,6,2,2,system,w,80.09049774,1,[word_response],911,44674,152,0.078947368
29,0,29,12,4.31,2.94,1.52,446.74,Low Diversity,sweeper,1,7,6,Noun,Noun,5,6,2,2,system,w,95.38461538,1,[word_response],987,44674,152,0.078947368
10,1,21,12,4.31,2.94,1.52,446.74,Low Diversity,sweeper,1,7,6,Noun,Noun,5,6,2,2,system,w,94.58128079,1,[word_response],1044,44674,152,0.078947368
16,1,22,12,4.31,2.94,1.52,446.74,Low Diversity,sweeper,1,7,6,Noun,Noun,5,6,2,2,system,w,75,1,[word_response],1095,44674,152,0.078947368
3,1,60,12,4.31,2.94,1.52,446.74,Low Diversity,sweeper,1,7,6,Noun,Noun,5,6,2,2,system,w,85.14492754,1,[word_response],1304,44674,152,0.078947368
9,1,46,12,4.31,2.94,1.52,446.74,Low Diversity,sweeper,1,7,6,Noun,Noun,5,6,2,2,system,w,85.14492754,1,[word_response],1304,44674,152,0.078947368
14,0,22,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,90.23569024,1,[word_response],348,16465,143,0.076923077
7,0,38,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,88.88888889,1,[word_response],445,16465,143,0.076923077
3,1,60,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,86.04651163,1,[word_response],445,16465,143,0.076923077
9,1,46,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,86.04651163,1,[word_response],445,16465,143,0.076923077
10,1,21,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,95.5922865,1,[word_response],476,16465,143,0.076923077
18,1,25,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,92.41877256,1,[word_response],492,16465,143,0.076923077
11,1,20,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,93.47079038,1,[word_response],508,16465,143,0.076923077
22,1,29,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,95.89905363,1,[word_response],510,16465,143,0.076923077
13,1,29,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,97.6744186,1,[word_response],545,16465,143,0.076923077
23,1,42,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,86.47686833,1,[word_response],555,16465,143,0.076923077
28,1,30,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,88.97058824,1,[word_response],564,16465,143,0.076923077
17,1,33,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,97.83549784,1,[word_response],565,16465,143,0.076923077
1,1,30,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,81.22065728,1,[word_response],566,16465,143,0.076923077
27,1,46,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,86.10271903,1,[word_response],579,16465,143,0.076923077
2,1,50,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,90.22082019,1,[word_response],580,16465,143,0.076923077
20,1,23,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,95.45454545,1,[word_response],584,16465,143,0.076923077
12,0,24,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,92.97297297,1,[word_response],591,16465,143,0.076923077
5,1,29,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,95.5,1,[word_response],606,16465,143,0.076923077
8,1,30,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,91.09589041,1,[word_response],618,16465,143,0.076923077
25,1,47,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,81.25,1,[word_response],640,16465,143,0.076923077
21,1,18,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,88.41698842,1,[word_response],735,16465,143,0.076923077
29,0,29,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,94.20289855,1,[word_response],762,16465,143,0.076923077
24,1,48,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,77.14285714,1,[word_response],798,16465,143,0.076923077
26,0,51,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,80.76923077,1,[word_response],967,16465,143,0.076923077
19,1,46,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,90.26845638,1,[word_response],1003,16465,143,0.076923077
16,1,22,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,89.40397351,1,[word_response],1170,16465,143,0.076923077
6,1,30,11,4.59,3.78,1.43,164.65,Low Diversity,croquet,1,7,4,Noun,Noun,5,4,2,1,club,w,80.05865103,1,[word_response],1229,16465,143,0.076923077
7,0,38,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,89.20454545,1,[word_response],374,10142,249,0.076305221
20,1,23,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,95.4954955,1,[word_response],378,10142,249,0.076305221
13,1,29,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,97.71863118,1,[word_response],405,10142,249,0.076305221
8,1,30,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,89.8989899,1,[word_response],413,10142,249,0.076305221
1,1,30,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,81.42857143,1,[word_response],464,10142,249,0.076305221
23,1,42,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,87.38461538,1,[word_response],522,10142,249,0.076305221
27,1,46,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,86.14958449,1,[word_response],530,10142,249,0.076305221
5,1,29,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,96.15384615,1,[word_response],542,10142,249,0.076305221
17,1,33,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,98.05447471,1,[word_response],550,10142,249,0.076305221
6,1,30,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,79.70149254,1,[word_response],577,10142,249,0.076305221
11,1,20,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,93.8547486,1,[word_response],591,10142,249,0.076305221
28,1,30,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,89.02439024,1,[word_response],596,10142,249,0.076305221
25,1,47,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,80.09049774,1,[word_response],599,10142,249,0.076305221
21,1,18,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,88.32684825,1,[word_response],605,10142,249,0.076305221
22,1,29,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,95.88607595,1,[word_response],612,10142,249,0.076305221
12,0,24,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,92.48120301,1,[word_response],614,10142,249,0.076305221
26,0,51,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,81.51815182,1,[word_response],619,10142,249,0.076305221
14,0,22,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,90.625,1,[word_response],633,10142,249,0.076305221
19,1,46,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,90.41916168,1,[word_response],643,10142,249,0.076305221
3,1,60,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,87.53541076,1,[word_response],650,10142,249,0.076305221
9,1,46,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,87.53541076,1,[word_response],650,10142,249,0.076305221
10,1,21,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,95.54896142,1,[word_response],683,10142,249,0.076305221
2,1,50,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,89.79591837,1,[word_response],817,10142,249,0.076305221
16,1,22,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,87.06896552,1,[word_response],828,10142,249,0.076305221
24,1,48,19,1.86,4.26,2.49,101.42,Low Diversity,worldly,1,7,5,Adjective,Noun,6,4,2,1,goods,w,77.62237762,1,[word_response],918,10142,249,0.076305221
27,1,46,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,85.77586207,1,[word_response],460,7500,276,0.043478261
14,0,22,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,89.91935484,1,[word_response],480,7500,276,0.043478261
13,1,29,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,96.34146341,1,[word_response],512,7500,276,0.043478261
10,1,21,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,94.89795918,1,[word_response],565,7500,276,0.043478261
23,1,42,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,84.90566038,1,[word_response],583,7500,276,0.043478261
12,0,24,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,90.90909091,1,[word_response],606,7500,276,0.043478261
18,1,25,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,92.88389513,1,[word_response],608,7500,276,0.043478261
17,1,33,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,97.63313609,1,[word_response],650,7500,276,0.043478261
8,1,30,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,89.85507246,1,[word_response],662,7500,276,0.043478261
22,1,29,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,96.89922481,1,[word_response],708,7500,276,0.043478261
6,1,30,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,69.52380952,1,[word_response],718,7500,276,0.043478261
24,1,48,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,64.86486486,1,[word_response],753,7500,276,0.043478261
28,1,30,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,88.75,1,[word_response],762,7500,276,0.043478261
11,1,20,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,93.14516129,1,[word_response],762,7500,276,0.043478261
1,1,30,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,80.21978022,1,[word_response],788,7500,276,0.043478261
25,1,47,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,77.43902439,1,[word_response],913,7500,276,0.043478261
20,1,23,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,94.11764706,1,[word_response],919,7500,276,0.043478261
2,1,50,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,87.43455497,1,[word_response],1341,7500,276,0.043478261
26,0,51,12,2.96,4.61,2.76,75,Low Diversity,shady,1,5,6,Adjective,Noun,4,5,2,2,corner,w,81.06995885,1,[word_response],1422,7500,276,0.043478261
7,0,38,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,88.23529412,1,[word_response],432,985,279,0.043010753
18,1,25,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,92.67015707,1,[word_response],497,985,279,0.043010753
20,1,23,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,100,1,[word_response],500,985,279,0.043010753
23,1,42,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,84.65608466,1,[word_response],518,985,279,0.043010753
22,1,29,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,96.72131148,1,[word_response],519,985,279,0.043010753
5,1,29,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,95.18072289,1,[word_response],534,985,279,0.043010753
8,1,30,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,89.65517241,1,[word_response],544,985,279,0.043010753
17,1,33,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,96.8503937,1,[word_response],544,985,279,0.043010753
28,1,30,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,88.37209302,1,[word_response],564,985,279,0.043010753
10,1,21,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,94.73684211,1,[word_response],567,985,279,0.043010753
12,0,24,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,92.1875,1,[word_response],584,985,279,0.043010753
1,1,30,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,76.42276423,1,[word_response],605,985,279,0.043010753
13,1,29,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,95,1,[word_response],609,985,279,0.043010753
11,1,20,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,93.33333333,1,[word_response],611,985,279,0.043010753
27,1,46,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,85.60311284,1,[word_response],627,985,279,0.043010753
2,1,50,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,89.14728682,1,[word_response],669,985,279,0.043010753
3,1,60,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,85.5721393,1,[word_response],676,985,279,0.043010753
9,1,46,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,85.5721393,1,[word_response],676,985,279,0.043010753
19,1,46,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,89.21161826,1,[word_response],758,985,279,0.043010753
25,1,47,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,77.35849057,1,[word_response],761,985,279,0.043010753
24,1,48,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,70.83333333,1,[word_response],905,985,279,0.043010753
26,0,51,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,81.37651822,1,[word_response],957,985,279,0.043010753
21,1,18,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,86.15384615,1,[word_response],1001,985,279,0.043010753
16,1,22,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,85.71428571,1,[word_response],1180,985,279,0.043010753
6,1,30,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,73.25102881,1,[word_response],1400,985,279,0.043010753
29,0,29,12,1.72,2.52,2.79,9.85,Low Diversity,downright,2,9,4,Adverb,Adjective,6,3,2,1,rude,w,96.11111111,1,[word_response],1442,985,279,0.043010753
7,0,38,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,89.40809969,1,[word_response],461,17613,260,0.042307692
10,1,21,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,95.66563467,1,[word_response],482,17613,260,0.042307692
5,1,29,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,95.78947368,1,[word_response],490,17613,260,0.042307692
8,1,30,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,90.56603774,1,[word_response],499,17613,260,0.042307692
11,1,20,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,93.2038835,1,[word_response],518,17613,260,0.042307692
13,1,29,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,97.33333333,1,[word_response],522,17613,260,0.042307692
23,1,42,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,87.23404255,1,[word_response],532,17613,260,0.042307692
18,1,25,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,92.60450161,1,[word_response],541,17613,260,0.042307692
17,1,33,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,97.56097561,1,[word_response],546,17613,260,0.042307692
2,1,50,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,89.28571429,1,[word_response],547,17613,260,0.042307692
20,1,23,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,95.05494505,1,[word_response],547,17613,260,0.042307692
14,0,22,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,89.73607038,1,[word_response],557,17613,260,0.042307692
12,0,24,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,91.58878505,1,[word_response],580,17613,260,0.042307692
6,1,30,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,80.68181818,1,[word_response],634,17613,260,0.042307692
25,1,47,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,81.91881919,1,[word_response],673,17613,260,0.042307692
28,1,30,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,88.8,1,[word_response],706,17613,260,0.042307692
3,1,60,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,87.39255014,1,[word_response],715,17613,260,0.042307692
9,1,46,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,87.39255014,1,[word_response],715,17613,260,0.042307692
21,1,18,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,88.64468864,1,[word_response],772,17613,260,0.042307692
22,1,29,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,95.65217391,1,[word_response],783,17613,260,0.042307692
19,1,46,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,90.83333333,1,[word_response],884,17613,260,0.042307692
26,0,51,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,81.29251701,1,[word_response],895,17613,260,0.042307692
16,1,22,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,87.70491803,1,[word_response],943,17613,260,0.042307692
1,1,30,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,81.28078818,1,[word_response],1013,17613,260,0.042307692
29,0,29,11,1.97,3.63,2.6,176.13,Low Diversity,ghostly,1,7,6,Adjective,Verb,6,5,2,2,figure,w,96.3800905,1,[word_response],1257,17613,260,0.042307692
10,1,21,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,94.76439791,1,[word_response],427,1021,289,0.041522491
8,1,30,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,89.70588235,1,[word_response],436,1021,289,0.041522491
18,1,25,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,92.38095238,1,[word_response],446,1021,289,0.041522491
23,1,42,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,86.23188406,1,[word_response],495,1021,289,0.041522491
5,1,29,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,95.1048951,1,[word_response],500,1021,289,0.041522491
20,1,23,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,95.6043956,1,[word_response],547,1021,289,0.041522491
17,1,33,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,97.72727273,1,[word_response],555,1021,289,0.041522491
27,1,46,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,85.52631579,1,[word_response],577,1021,289,0.041522491
22,1,29,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,96.82539683,1,[word_response],578,1021,289,0.041522491
11,1,20,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,92.46231156,1,[word_response],587,1021,289,0.041522491
25,1,47,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,77.39726027,1,[word_response],601,1021,289,0.041522491
13,1,29,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,94.54545455,1,[word_response],640,1021,289,0.041522491
14,0,22,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,89.87854251,1,[word_response],661,1021,289,0.041522491
6,1,30,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,69.81132075,1,[word_response],715,1021,289,0.041522491
28,1,30,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,83.33333333,1,[word_response],790,1021,289,0.041522491
2,1,50,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,88.73873874,1,[word_response],796,1021,289,0.041522491
12,0,24,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,92.64705882,1,[word_response],862,1021,289,0.041522491
3,1,60,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,85.37735849,1,[word_response],865,1021,289,0.041522491
9,1,46,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,85.37735849,1,[word_response],865,1021,289,0.041522491
29,0,29,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,95.4954955,1,[word_response],926,1021,289,0.041522491
19,1,46,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,88.53211009,1,[word_response],1046,1021,289,0.041522491
16,1,22,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,84.50704225,1,[word_response],1171,1021,289,0.041522491
26,0,51,12,3.57,5,2.89,10.21,Low Diversity,gilded,2,6,4,Adjective,Noun,6,3,2,1,cage,w,80,1,[word_response],1183,1021,289,0.041522491
7,0,38,768,1.68,2.74,216.31,154.29,High Diversity,certain,300,7,6,Adjective,Noun,5,5,2,2,amount,w,88.57142857,1,[word_response],394,15429,21631,0.0355046
10,1,21,768,1.68,2.74,216.31,154.29,High Diversity,certain,300,7,6,Adjective,Noun,5,5,2,2,amount,w,95,1,[word_response],418,15429,21631,0.0355046
8,1,30,768,1.68,2.74,216.31,154.29,High Diversity,certain,300,7,6,Adjective,Noun,5,5,2,2,amount,w,86.48648649,1,[word_response],421,15429,21631,0.0355046
18,1,25,768,1.68,2.74,216.31,154.29,High Diversity,certain,300,7,6,Adjective,Noun,5,5,2,2,amount,w,92.4,1,[word_response],427,15429,21631,0.0355046
13,1,29,768,1.68,2.74,216.31,154.29,High Diversity,certain,300,7,6,Adjective,Noun,5,5,2,2,amount,w,95.97315436,1,[word_response],483,15429,21631,0.0355046
23,1,42,768,1.68,2.74,216.31,154.29,High Diversity,certain,300,7,6,Adjective,Noun,5,5,2,2,amount,w,85.36585366,1,[word_response],515,15429,21631,0.0355046
