age,bigram_freq,concreteness,word_freq,Initial,diversity,letters,subject,sex,item,correct,response_time,trans_prob
33,,,0,reaches,,,17,1,timesr,1,1021,0
33,,,0,fifty,,,17,1,afarid,1,1458,0
33,,,0,canned,,,17,1,aggs,1,902,0
33,,,0,good,,,17,1,adavnce,1,675,0
33,,,0,want,,,17,1,scayl,1,792,0
33,,,0,glide,,,17,1,dorop,1,744,0
33,,,0,their,,,17,1,fodo,1,704,0
33,,,0,secret,,,17,1,whsoe,1,661,0
33,,,0,recede,,,17,1,scoks,1,580,0
33,,,0,funny,,,17,1,adlut,1,630,0
33,,,0,ski,,,17,1,aicrraft,1,734,0
33,,,0,hostile,,,17,1,rnik,1,743,0
33,,,0,recent,,,17,1,adrdess,1,705,0
33,,,0,large,,,17,1,wtis,1,539,0
33,,,0,give,,,17,1,langugae,1,1251,0
33,,,0,rugby,,,17,1,stgae,1,590,0
33,,,0,fart,,,17,1,ocurse,1,1016,0
33,,,0,eighth,,,17,1,atcion,1,609,0
33,,,0,berate,,,17,1,ivnolved,1,1060,0
33,,,0,toxic,,,17,1,tset,1,604,0
33,,,0,darn,,,17,1,agered,1,831,0
33,,,0,coiled,,,17,1,shrot,1,533,0
33,,,0,meet,,,17,1,ogne,1,631,0
33,,,0,acid,,,17,1,adedd,1,647,0
33,,,0,oval,,,17,1,hispter,1,774,0
33,,,0,drubs,,,17,1,nugde,1,1628,0
33,,,0,way,,,17,1,agere,1,546,0
33,,,0,people,,,17,1,numebr,1,550,0
33,,,0,gimlet,,,17,1,coidng,1,770,0
33,,,0,bile,,,17,1,ptah,1,715,0
33,,,0,quickly,,,17,1,allwo,1,583,0
33,,,0,lifer ,,,17,1,hgus,1,616,0
33,,,0,chow,,,17,1,trdae,1,614,0
33,,,0,chilli,,,17,1,acll,1,589,0
33,,,0,tides,,,17,1,muave,1,1189,0
33,,,0,have,,,17,1,sihgt,1,893,0
33,,,0,pelvic,,,17,1,strete,1,645,0
33,,,0,barbed,,,17,1,folor,1,499,0
33,,,0,sweeper,,,17,1,gian,1,752,0
33,73,5,9070,little,828,4,17,1,baby,1,593,0.00151764
33,0,4.12,41547,blotter,#N/A,5,17,1,group,1,586,0
33,,,0,cadged,,,17,1,takn,1,557,0
33,,,0,panics,,,17,1,gruop,1,520,0
33,84,2.04,5083,this,2909,7,17,1,ancient,1,668,0.000181331
33,,,0,first,,,17,1,anunal,1,610,0
33,,,0,volt,,,17,1,deifned,1,547,0
33,,,0,inunct,,,17,1,rdue,1,550,0
33,,,0,they,,,17,1,baet,1,504,0
33,19,4.8,3324,septic,2,4,17,1,tank,1,597,0.208791209
33,0,4.11,214,deedy,#N/A,6,17,1,scroll,1,558,0
33,,,0,strict,,,17,1,campiagn,1,729,0
33,,,0,benthos,,,17,1,letf,1,731,0
33,,,0,loony,,,17,1,numebr,1,869,0
33,,,0,abaya,,,17,1,pian,1,620,0
33,0,4.9,710,canorous,#N/A,4,17,1,pony,1,748,0
33,11,4.7,487,volt,1,5,17,1,meter,0,1199,0.0859375
33,,,0,should,,,17,1,baer,1,558,0
33,,,0,hodiernal ,,,17,1,aronud,1,512,0
33,,,0,certain,,,17,1,amuont,1,573,0
33,,,0,will,,,17,1,appael,1,655,0
33,125,4.88,5799,should,564,4,17,1,bear,1,581,0.001123727
33,0,3.11,5268,hodiernal ,#N/A,4,17,1,lies,1,805,0
33,10,4.7,2589,curd,1,6,17,1,cheese,1,549,0.097087379
33,34,3.7,47089,loony,1,4,17,1,left,1,504,0.225165563
33,226,3.97,5675,they,1616,4,17,1,beat,1,572,0.000521368
33,367,3.48,48651,that,5217,5,17,1,place,1,462,0.000329035
33,0,4.15,516,cadged,#N/A,4,17,1,limp,1,476,0
33,,,0,even,,,17,1,aomng,1,498,0
33,12,2.52,985,downright,2,4,17,1,rude,1,544,0.043010753
33,0,2.6,1150,inunct,#N/A,4,17,1,gall,1,619,0
33,,,0,fipple,,,17,1,ssytem,1,587,0
33,,,0,with,,,17,1,nubmer,1,684,0
33,,,0,blotter,,,17,1,sesne,1,514,0
33,,,0,revolve,,,17,1,lakc,1,478,0
33,35,3.3,49385,with,4777,6,17,1,number,1,718,5.36769E-05
33,21,4.85,29706,beady,2,4,17,1,eyes,1,527,0.375
33,,,0,effable,,,17,1,chesee,1,610,0
33,186,2.38,22864,even,541,5,17,1,among,1,714,0.002580574
33,0,3.07,475,abaya,#N/A,6,17,1,digest,1,766,0
33,,,0,canorous,,,17,1,corenr,1,726,0
33,47,3.66,6325,common,269,6,17,1,object,1,579,0.002575484
33,,,0,septic,,,17,1,ekep,1,485,0
33,,,0,shady,,,17,1,depe,1,496,0
33,,,0,that,,,17,1,palce,1,606,0
33,,,0,downright,,,17,1,nealry,1,612,0
33,16,3.7,3755,musty,2,5,17,1,smell,1,612,0.113475177
33,,,0,musty,,,17,1,mahcine,1,529,0
33,,,0,shitty,,,17,1,durm,1,709,0
33,,,0,snare,,,17,1,ahppen,1,2833,0
33,,,0,little,,,17,1,bbay,1,653,0
33,72,1.96,45286,revolve,1,6,17,1,around,1,915,0.566929134
33,,,0,behave ,,,17,1,suop,1,462,0
33,,,0,gilded,,,17,1,objetc,1,500,0
33,12,2.94,44674,sweeper,1,6,17,1,system,1,666,0.078947368
33,,,0,miaow,,,17,1,semll,1,552,0
33,10,4.12,41547,polyp,1,5,17,1,group,1,474,0.113636364
33,64,2.61,21935,strict,38,5,17,1,sense,1,544,0.030932818
33,,,0,polyp,,,17,1,egiht,1,428,0
33,67,1.78,8154,first,1261,6,17,1,annual,1,692,0.000564448
33,,,0,glabrous,,,17,1,eeys,1,456,0
33,10,4.96,985,snare,1,4,17,1,drum,1,597,0.104166667
33,,,0,cell,,,17,1,swtich,1,599,0
33,,,0,deedy,,,17,1,meetr,1,495,0
33,,,0,would,,,17,1,appaer,1,596,0
33,,,0,lentil,,,17,1,alnoe,1,508,0
33,375,2.14,19335,came,171,5,17,1,along,1,697,0.007949631
33,0,3.39,40274,miaow,#N/A,5,17,1,point,1,573,0
33,,,0,curd,,,17,1,failrue,1,551,0
33,,,0,this,,,17,1,anicent,1,689,0
33,0,4.75,37906,benthos,#N/A,4,17,1,head,1,502,0
33,12,4.61,7500,shady,1,6,17,1,corner,1,650,0.043478261
33,0,3.52,39112,fipple,#N/A,5,17,1,state,1,551,0
33,0,4.82,3678,panics,#N/A,5,17,1,yards,1,643,0
33,,,0,research,,,17,1,alnog,1,715,0
33,600,1.66,31588,were,2752,6,17,1,almost,1,630,0.001858552
33,0,4.71,3821,behave ,#N/A,3,17,1,pub,1,525,0
33,768,2.74,15429,certain,300,6,17,1,amount,1,553,0.0355046
33,12,5,1021,gilded,2,4,17,1,cage,1,555,0.041522491
33,256,2.89,14421,your,1871,6,17,1,answer,1,1230,0.001850553
33,0,3.79,5957,effable,#N/A,4,17,1,heat,1,500,0
33,117,1.73,11002,will,1128,6,17,1,appeal,1,664,0.000459606
33,,,0,beady,,,17,1,insdie,1,558,0
33,,,0,plate,,,17,1,cgae,1,504,0
33,1071,3.13,10914,would,1036,6,17,1,appear,1,652,0.004196741
33,0,4.52,36529,shitty,#N/A,5,17,1,night,1,827,0
33,0,3.86,468,glabrous,#N/A,4,17,1,tuck,1,737,0
33,10,4.72,1353,lentil,1,4,17,1,soup,1,533,0.3125
33,,,0,your,,,17,1,anwser,1,567,0
33,48,4.25,8938,support,208,7,17,1,machine,1,659,0.001608849
33,22,3.3,49385,from,3081,6,17,1,number,1,579,5.31999E-05
33,,,0,thurifer,,,17,1,blie,1,554,0
33,363,2.07,5898,clearly,215,7,17,1,defined,1,575,0.023649749
33,,,0,jumentous,,,17,1,tiol,1,559,0
33,10,1.8,23361,marbled,1,6,17,1,effect,1,522,0.091743119
33,,,0,total,,,17,1,figrue,1,1584,0
33,350,1.78,8760,could,790,6,17,1,happen,1,456,0.002078484
33,0,3.28,35758,zoolatry,#N/A,8,17,1,business,1,1470,0
33,,,0,ratite,,,17,1,cirsp,1,658,0
33,,,0,from,,,17,1,godl,1,489,0
33,,,0,heart,,,17,1,behnid,1,502,0
33,,,0,marbled,,,17,1,tcuk,1,561,0
33,0,3.39,758,uniped,#N/A,4,17,1,dash,1,467,0
33,0,4.61,196,logomachy,#N/A,4,17,1,soot,0,616,0
33,0,3.89,1171,omophagy,#N/A,4,17,1,sigh,1,656,0
33,,,0,research,,,17,1,swtich,1,559,0
33,,,0,will,,,17,1,pltae,1,497,0
33,11,3.63,17613,ghostly,1,6,17,1,figure,1,546,0.042307692
33,,,0,croquet,,,17,1,pbu,1,434,0
33,47,3.66,6325,common,269,6,17,1,object,1,554,0.002575484
33,0,4.46,1183,thurifer,#N/A,4,17,1,bile,1,579,0
33,,,0,sinker,,,17,1,haet,1,477,0
33,,,0,clearly,,,17,1,graet,1,570,0
33,37,4.92,3770,crusty,1,5,17,1,bread,1,654,0.253424658
33,,,0,labarum,,,17,1,arae,1,475,0
33,,,0,solander,,,17,1,darw,1,529,0
33,,,0,screwy,,,17,1,kist,1,542,0
33,80,2.04,10068,total,261,4,17,1,lack,1,561,0.004553734
33,12,1.81,45217,whacking,1,5,17,1,great,1,570,0.279069767
33,,,0,panurgic,,,17,1,satb,1,517,0
33,10,3.27,12939,cadence,1,6,17,1,design,1,625,0.192307692
33,151,2.24,5218,will,1128,4,17,1,gain,1,768,0.000593166
33,11,4.07,3316,dimmer,2,6,17,1,switch,1,545,0.150684932
33,71,4.81,7792,carat,1,4,17,1,gold,1,477,0.496503497
33,,,0,hallowed,,,17,1,agll,1,491,0
33,50,1.89,11494,spent,100,6,17,1,nearly,1,505,0.004243041
33,,,0,worldly,,,17,1,piont,1,508,0
33,0,4.4,606,crotch,#N/A,6,17,1,sewing,1,538,0
33,0,4.07,428,panurgic,#N/A,4,17,1,stab,1,629,0
33,,,0,lagging,,,17,1,yrads,1,760,0
33,,,0,logomachy,,,17,1,soto,1,611,0
33,0,3.69,798,ratite,#N/A,5,17,1,crisp,1,499,0
33,,,0,cadence,,,17,1,nihgt,1,497,0
33,11,3.78,16465,croquet,1,4,17,1,club,1,565,0.076923077
33,190,3.67,14309,just,895,6,17,1,inside,1,573,0.001466615
33,49,3.48,23698,lagging,1,6,17,1,behind,1,1726,0.494949495
33,,,0,nacarat,,,17,1,salst,1,807,0
33,0,3.72,35144,labarum,#N/A,4,17,1,area,1,551,0
33,,,0,ghostly,,,17,1,lmip,1,611,0
33,,,0,support,,,17,1,frie,1,500,0
33,84,4.44,5518,sickle,1,4,17,1,cell,1,511,0.509090909
33,11,4.77,16200,hallowed,1,6,17,1,ground,1,516,0.083333333
33,,,0,martlet,,,17,1,perss,1,487,0
33,,,0,could,,,17,1,culb,1,764,0
33,,,0,carat,,,17,1,gruop,1,526,0
33,11,4.68,14104,musket,1,4,17,1,fire,1,466,0.183333333
33,0,3.9,13115,martlet,#N/A,5,17,1,press,1,497,0
33,,,0,runny,,,17,1,scorll,1,565,0
33,,,0,zoolatry,,,17,1,buisness,1,776,0
33,,,0,just,,,17,1,deisgn,1,721,0
33,0,3.97,7398,solander,#N/A,4,17,1,draw,1,452,0
33,32,4.77,4096,sinker,1,5,17,1,plate,1,516,0.470588235
33,,,0,uniped,,,17,1,dsah,1,520,0
33,,,0,dimmer,,,17,1,digets,1,733,0
33,,,0,common,,,17,1,gruond,1,486,0
33,,,0,musket,,,17,1,leis,1,491,0
33,0,4.47,431,screwy,#N/A,4,17,1,kits,1,688,0
33,107,2.08,7763,heart,120,7,17,1,failure,1,533,0.007792019
33,,,0,wanker,,,17,1,aawy,1,505,0
33,19,4.26,10142,worldly,1,5,17,1,goods,1,550,0.076305221
33,,,0,omophagy,,,17,1,sihg,1,457,0
33,,,0,sickle,,,17,1,sttae,1,488,0
33,383,4.04,17309,about,1217,5,17,1,eight,1,485,0.001943018
33,,,0,whacking,,,17,1,pnoy,0,3001,0
33,0,2.23,38747,wanker,#N/A,4,17,1,away,1,486,0
33,33,4.89,4337,runny,1,4,17,1,nose,1,460,0.358695652
33,146,3.38,10700,very,987,4,17,1,deep,1,619,0.001186153
33,,,0,living,,,17,1,clel,1,643,0
33,239,2.86,13265,living,154,5,17,1,alone,1,482,0.014930035
33,0,4.89,406,nacarat,#N/A,5,17,1,salts,1,465,0
33,230,2.37,27813,must,448,4,17,1,keep,1,448,0.00316931
33,,,0,must,,,17,1,efefct,1,528,0
33,,,0,very,,,17,1,braed,1,523,0
33,37,3,9518,research,284,8,17,1,campaign,1,694,0.001370777
33,,,0,crusty,,,17,1,haed,1,499,0
33,,,0,crotch,,,17,1,sewnig,1,512,0
33,,,0,spent,,,17,1,godos,1,473,0
33,,,0,about,,,17,1,nsoe,1,453,0
33,0,2.67,182,jumentous,#N/A,4,17,1,toil,1,505,0
25,,,0,geese,,,18,1,stlye,0,515,0
25,,,0,gunboat,,,18,1,absnece,1,808,0
25,,,0,abase,,,18,1,clal,1,713,0
25,,,0,make,,,18,1,srue,1,607,0
25,,,0,other,,,18,1,hnad,1,653,0
25,,,0,really,,,18,1,rian,1,621,0
25,,,0,index,,,18,1,clsoed,1,589,0
25,,,0,last,,,18,1,nihgt,1,553,0
25,,,0,enforced,,,18,1,fvie,1,515,0
25,,,0,many,,,18,1,dnoe,1,693,0
25,,,0,stippled ,,,18,1,fcae,1,482,0
25,,,0,before,,,18,1,grwoth,1,464,0
25,,,0,shot,,,18,1,daed,1,579,0
25,,,0,puck,,,18,1,tiems,1,536,0
25,,,0,cash,,,18,1,folw,1,652,0
25,,,0,always,,,18,1,steret,1,577,0
25,,,0,local,,,18,1,chidlren,1,578,0
25,,,0,building,,,18,1,abvoe,1,568,0
25,,,0,date,,,18,1,awrad,1,667,0
25,,,0,cycle,,,18,1,fnud,1,699,0
25,,,0,hoax,,,18,1,laeyr,1,495,0
25,,,0,credit,,,18,1,crad,1,661,0
25,,,0,systems,,,18,1,acutal,1,562,0
25,,,0,daily,,,18,1,psot,1,662,0
25,,,0,markup,,,18,1,wrie,1,610,0
25,,,0,faith,,,18,1,acorss,1,571,0
25,,,0,oaken,,,18,1,fiar,1,613,0
25,,,0,rethinks,,,18,1,acecpt,1,741,0
25,,,0,award,,,18,1,tilte,1,804,0
25,,,0,bloody,,,18,1,hlel,1,574,0
25,,,0,wide,,,18,1,ragne,1,561,0
25,,,0,winds,,,18,1,acitve,1,746,0
25,,,0,case,,,18,1,unoin,1,568,0
25,,,0,craggy,,,18,1,watse,1,482,0
25,,,0,interest,,,18,1,aicd,1,799,0
25,,,0,briskly,,,18,1,albe,1,590,0
25,,,0,vexes,,,18,1,lanugage,1,694,0
25,,,0,trillion,,,18,1,accuont,1,762,0
25,,,0,time,,,18,1,amry,1,987,0
25,,,0,slush,,,18,1,pratcice,1,689,0
25,,,0,rustic,,,18,1,thnig,1,560,0
25,,,0,slug,,,18,1,acecss,1,801,0
25,,,0,armed,,,18,1,focres,1,449,0
25,,,0,inner,,,18,1,ctiy,1,598,0
25,,,0,second,,,18,1,hlaf,1,581,0
25,,,0,large,,,18,1,wtis,1,542,0
25,,,0,drubs,,,18,1,nugde,1,463,0
25,,,0,people,,,18,1,numebr,1,573,0
25,,,0,barbed,,,18,1,folor,1,983,0
25,,,0,less,,,18,1,fuond,1,551,0
25,,,0,good,,,18,1,adavnce,1,554,0
25,,,0,fifty,,,18,1,afarid,1,606,0
25,,,0,have,,,18,1,sihgt,1,463,0
25,,,0,recede,,,18,1,scoks,1,502,0
25,,,0,glide,,,18,1,dorop,1,684,0
25,,,0,gimlet,,,18,1,coidng,1,459,0
25,,,0,secret,,,18,1,whsoe,1,436,0
25,,,0,berate,,,18,1,ivnolved,1,804,0
25,,,0,recent,,,18,1,adrdess,1,518,0
25,,,0,acid,,,18,1,adedd,1,681,0
25,,,0,snuffles,,,18,1,moedl,1,706,0
25,,,0,toxic,,,18,1,tset,1,481,0
25,,,0,their,,,18,1,fodo,1,453,0
25,,,0,give,,,18,1,langugae,0,558,0
25,,,0,canned,,,18,1,aggs,1,703,0
25,,,0,fart,,,18,1,ocurse,1,585,0
25,,,0,bile,,,18,1,ptah,1,637,0
25,,,0,chilli,,,18,1,acll,1,491,0
25,,,0,oval,,,18,1,hispter,1,600,0
25,,,0,way,,,18,1,agere,1,530,0
25,,,0,reaches,,,18,1,timesr,1,492,0
25,,,0,want,,,18,1,scayl,1,538,0
25,,,0,larval,,,18,1,ofod,1,781,0
25,,,0,coiled,,,18,1,shrot,1,718,0
25,,,0,ski,,,18,1,aicrraft,1,759,0
25,,,0,meet,,,18,1,ogne,1,642,0
25,,,0,quickly,,,18,1,allwo,1,490,0
25,,,0,fleet,,,18,1,adivce,0,542,0
25,,,0,lifer ,,,18,1,hgus,1,623,0
25,,,0,ozone,,,18,1,acheive,1,572,0
25,,,0,eighth,,,18,1,atcion,1,741,0
25,,,0,darn,,,18,1,agered,1,597,0
25,,,0,hostile,,,18,1,rnik,1,478,0
25,,,0,tides,,,18,1,muave,1,444,0
25,,,0,chow,,,18,1,trdae,1,628,0
25,,,0,rapid,,,18,1,sprnig,1,452,0
25,,,0,pelvic,,,18,1,strete,1,505,0
25,,,0,rugby,,,18,1,stgae,1,463,0
25,,,0,funny,,,18,1,adlut,1,521,0
25,,,0,year,,,18,1,hunderd,0,729,0
25,,,0,fipple,,,18,1,ssytem,1,531,0
25,,,0,abaya,,,18,1,pian,1,632,0
25,,,0,panics,,,18,1,gruop,1,575,0
25,64,2.61,21935,strict,38,5,18,1,sense,1,559,0.030932818
25,12,2.52,985,downright,2,4,18,1,rude,1,497,0.043010753
25,12,2.94,44674,sweeper,1,6,18,1,system,1,655,0.078947368
25,0,3.79,5957,effable,#N/A,4,18,1,heat,1,548,0
25,,,0,miaow,,,18,1,semll,1,502,0
25,0,3.07,475,abaya,#N/A,6,18,1,digest,0,531,0
25,10,4.72,1353,lentil,1,4,18,1,soup,1,582,0.3125
25,,,0,effable,,,18,1,chesee,1,574,0
25,375,2.14,19335,came,171,5,18,1,along,1,600,0.007949631
25,,,0,cell,,,18,1,swtich,1,760,0
25,0,3.86,468,glabrous,#N/A,4,18,1,tuck,1,658,0
25,19,4.8,3324,septic,2,4,18,1,tank,1,553,0.208791209
25,,,0,hodiernal ,,,18,1,aronud,1,787,0
25,186,2.38,22864,even,541,5,18,1,among,1,511,0.002580574
25,11,4.7,487,volt,1,5,18,1,meter,1,481,0.0859375
25,0,4.52,36529,shitty,#N/A,5,18,1,night,1,1278,0
25,226,3.97,5675,they,1616,4,18,1,beat,1,794,0.000521368
25,,,0,deedy,,,18,1,meetr,0,731,0
25,16,3.7,3755,musty,2,5,18,1,smell,1,575,0.113475177
25,117,1.73,11002,will,1128,6,18,1,appeal,1,457,0.000459606
25,12,5,1021,gilded,2,4,18,1,cage,1,446,0.041522491
25,0,4.9,710,canorous,#N/A,4,18,1,pony,1,428,0
25,,,0,your,,,18,1,anwser,0,546,0
25,,,0,polyp,,,18,1,egiht,1,795,0
25,21,4.85,29706,beady,2,4,18,1,eyes,1,627,0.375
25,35,3.3,49385,with,4777,6,18,1,number,1,523,5.36769E-05
25,,,0,lentil,,,18,1,alnoe,1,647,0
25,,,0,little,,,18,1,bbay,1,509,0
25,,,0,blotter,,,18,1,sesne,1,658,0
25,,,0,benthos,,,18,1,letf,1,616,0
25,0,4.12,41547,blotter,#N/A,5,18,1,group,1,847,0
25,84,2.04,5083,this,2909,7,18,1,ancient,1,543,0.000181331
25,72,1.96,45286,revolve,1,6,18,1,around,1,498,0.566929134
25,,,0,behave ,,,18,1,suop,1,589,0
25,,,0,plate,,,18,1,cgae,0,674,0
25,0,4.15,516,cadged,#N/A,4,18,1,limp,1,576,0
25,,,0,strict,,,18,1,campiagn,1,664,0
25,,,0,that,,,18,1,palce,1,980,0
25,,,0,canorous,,,18,1,corenr,1,523,0
25,600,1.66,31588,were,2752,6,18,1,almost,1,463,0.001858552
25,,,0,certain,,,18,1,amuont,1,558,0
25,0,4.71,3821,behave ,#N/A,3,18,1,pub,1,654,0
25,,,0,downright,,,18,1,nealry,1,533,0
25,,,0,will,,,18,1,appael,1,633,0
25,10,4.12,41547,polyp,1,5,18,1,group,1,656,0.113636364
25,,,0,sweeper,,,18,1,gian,1,566,0
25,,,0,would,,,18,1,appaer,1,486,0
25,,,0,research,,,18,1,alnog,1,570,0
25,1071,3.13,10914,would,1036,6,18,1,appear,1,465,0.004196741
25,34,3.7,47089,loony,1,4,18,1,left,1,489,0.225165563
25,,,0,shitty,,,18,1,durm,0,910,0
25,73,5,9070,little,828,4,18,1,baby,1,697,0.00151764
25,10,4.7,2589,curd,1,6,18,1,cheese,1,526,0.097087379
25,,,0,even,,,18,1,aomng,1,522,0
25,0,3.11,5268,hodiernal ,#N/A,4,18,1,lies,1,492,0
25,47,3.66,6325,common,269,6,18,1,object,1,440,0.002575484
25,,,0,snare,,,18,1,ahppen,1,495,0
25,,,0,first,,,18,1,anunal,1,917,0
25,,,0,musty,,,18,1,mahcine,1,561,0
25,367,3.48,48651,that,5217,5,18,1,place,1,644,0.000329035
25,768,2.74,15429,certain,300,6,18,1,amount,1,427,0.0355046
25,,,0,this,,,18,1,anicent,1,506,0
25,0,2.6,1150,inunct,#N/A,4,18,1,gall,1,654,0
25,,,0,should,,,18,1,baer,1,434,0
25,,,0,cadged,,,18,1,takn,1,482,0
25,125,4.88,5799,should,564,4,18,1,bear,1,448,0.001123727
25,,,0,loony,,,18,1,numebr,1,438,0
25,,,0,revolve,,,18,1,lakc,1,630,0
25,,,0,shady,,,18,1,depe,1,552,0
25,,,0,beady,,,18,1,insdie,1,653,0
25,,,0,gilded,,,18,1,objetc,1,500,0
25,0,3.39,40274,miaow,#N/A,5,18,1,point,1,584,0
25,67,1.78,8154,first,1261,6,18,1,annual,1,610,0.000564448
25,,,0,glabrous,,,18,1,eeys,1,563,0
25,0,4.75,37906,benthos,#N/A,4,18,1,head,1,527,0
25,10,4.96,985,snare,1,4,18,1,drum,1,627,0.104166667
25,,,0,they,,,18,1,baet,1,500,0
25,12,4.61,7500,shady,1,6,18,1,corner,1,608,0.043478261
25,,,0,septic,,,18,1,ekep,1,479,0
25,0,4.11,214,deedy,#N/A,6,18,1,scroll,1,470,0
25,0,4.82,3678,panics,#N/A,5,18,1,yards,0,669,0
25,,,0,volt,,,18,1,deifned,1,698,0
25,,,0,curd,,,18,1,failrue,0,615,0
25,256,2.89,14421,your,1871,6,18,1,answer,1,992,0.001850553
25,,,0,inunct,,,18,1,rdue,1,472,0
25,0,3.52,39112,fipple,#N/A,5,18,1,state,1,677,0
25,,,0,with,,,18,1,nubmer,1,585,0
25,11,3.78,16465,croquet,1,4,18,1,club,1,492,0.076923077
25,84,4.44,5518,sickle,1,4,18,1,cell,1,519,0.509090909
25,,,0,very,,,18,1,braed,1,444,0
25,,,0,spent,,,18,1,godos,1,635,0
25,0,3.9,13115,martlet,#N/A,5,18,1,press,1,602,0
25,80,2.04,10068,total,261,4,18,1,lack,1,546,0.004553734
25,,,0,just,,,18,1,deisgn,1,493,0
25,,,0,crotch,,,18,1,sewnig,1,489,0
25,,,0,jumentous,,,18,1,tiol,1,455,0
25,,,0,lagging,,,18,1,yrads,1,460,0
25,0,4.89,406,nacarat,#N/A,5,18,1,salts,1,603,0
25,151,2.24,5218,will,1128,4,18,1,gain,1,396,0.000593166
25,71,4.81,7792,carat,1,4,18,1,gold,1,414,0.496503497
25,,,0,sinker,,,18,1,haet,1,407,0
25,350,1.78,8760,could,790,6,18,1,happen,1,416,0.002078484
25,11,4.07,3316,dimmer,2,6,18,1,switch,1,458,0.150684932
25,,,0,from,,,18,1,godl,1,473,0
25,37,4.92,3770,crusty,1,5,18,1,bread,1,600,0.253424658
25,50,1.89,11494,spent,100,6,18,1,nearly,1,552,0.004243041
25,0,3.28,35758,zoolatry,#N/A,8,18,1,business,1,619,0
25,383,4.04,17309,about,1217,5,18,1,eight,1,442,0.001943018
25,0,3.89,1171,omophagy,#N/A,4,18,1,sigh,0,625,0
25,,,0,marbled,,,18,1,tcuk,1,656,0
25,,,0,total,,,18,1,figrue,1,941,0
25,49,3.48,23698,lagging,1,6,18,1,behind,1,536,0.494949495
25,12,1.81,45217,whacking,1,5,18,1,great,1,460,0.279069767
25,0,4.4,606,crotch,#N/A,6,18,1,sewing,1,498,0
25,,,0,uniped,,,18,1,dsah,1,529,0
25,0,3.72,35144,labarum,#N/A,4,18,1,area,0,429,0
25,,,0,heart,,,18,1,behnid,1,572,0
25,,,0,ratite,,,18,1,cirsp,1,541,0
25,,,0,support,,,18,1,frie,1,494,0
25,,,0,labarum,,,18,1,arae,1,498,0
25,10,3.27,12939,cadence,1,6,18,1,design,1,504,0.192307692
25,11,3.63,17613,ghostly,1,6,18,1,figure,1,541,0.042307692
25,,,0,runny,,,18,1,scorll,1,537,0
25,,,0,will,,,18,1,pltae,1,469,0
25,,,0,common,,,18,1,gruond,1,623,0
25,,,0,cadence,,,18,1,nihgt,1,416,0
25,,,0,croquet,,,18,1,pbu,1,447,0
25,,,0,crusty,,,18,1,haed,1,407,0
25,,,0,research,,,18,1,swtich,1,480,0
25,,,0,nacarat,,,18,1,salst,1,526,0
25,,,0,carat,,,18,1,gruop,1,411,0
25,,,0,solander,,,18,1,darw,1,531,0
25,,,0,panurgic,,,18,1,satb,1,508,0
25,239,2.86,13265,living,154,5,18,1,alone,1,472,0.014930035
25,,,0,wanker,,,18,1,aawy,1,431,0
25,,,0,sickle,,,18,1,sttae,1,438,0
25,,,0,martlet,,,18,1,perss,1,532,0
25,19,4.26,10142,worldly,1,5,18,1,goods,1,1758,0.076305221
25,0,3.39,758,uniped,#N/A,4,18,1,dash,1,463,0
25,,,0,zoolatry,,,18,1,buisness,0,468,0
25,363,2.07,5898,clearly,215,7,18,1,defined,1,673,0.023649749
25,0,4.61,196,logomachy,#N/A,4,18,1,soot,1,407,0
25,,,0,musket,,,18,1,leis,1,515,0
25,0,4.07,428,panurgic,#N/A,4,18,1,stab,1,765,0
25,,,0,about,,,18,1,nsoe,1,529,0
25,,,0,dimmer,,,18,1,digets,0,821,0
25,,,0,ghostly,,,18,1,lmip,1,476,0
25,0,2.67,182,jumentous,#N/A,4,18,1,toil,1,522,0
25,37,3,9518,research,284,8,18,1,campaign,1,853,0.001370777
25,22,3.3,49385,from,3081,6,18,1,number,1,564,5.31999E-05
25,0,3.97,7398,solander,#N/A,4,18,1,draw,1,725,0
25,11,4.77,16200,hallowed,1,6,18,1,ground,1,603,0.083333333
25,,,0,logomachy,,,18,1,soto,1,679,0
25,0,4.46,1183,thurifer,#N/A,4,18,1,bile,1,591,0
25,,,0,hallowed,,,18,1,agll,1,1512,0
25,,,0,screwy,,,18,1,kist,0,896,0
25,0,2.23,38747,wanker,#N/A,4,18,1,away,1,805,0
25,146,3.38,10700,very,987,4,18,1,deep,1,429,0.001186153
25,190,3.67,14309,just,895,6,18,1,inside,1,461,0.001466615
25,,,0,could,,,18,1,culb,1,2413,0
25,,,0,must,,,18,1,efefct,1,795,0
25,47,3.66,6325,common,269,6,18,1,object,1,492,0.002575484
25,,,0,thurifer,,,18,1,blie,1,553,0
25,48,4.25,8938,support,208,7,18,1,machine,1,476,0.001608849
25,,,0,living,,,18,1,clel,1,521,0
25,,,0,whacking,,,18,1,pnoy,1,493,0
25,,,0,omophagy,,,18,1,sihg,1,643,0
25,,,0,worldly,,,18,1,piont,1,482,0
25,,,0,clearly,,,18,1,graet,1,536,0
25,11,4.68,14104,musket,1,4,18,1,fire,0,483,0.183333333
25,33,4.89,4337,runny,1,4,18,1,nose,1,632,0.358695652
25,0,4.47,431,screwy,#N/A,4,18,1,kits,1,471,0
25,0,3.69,798,ratite,#N/A,5,18,1,crisp,1,411,0
25,32,4.77,4096,sinker,1,5,18,1,plate,1,452,0.470588235
