age,bigram_freq,Conc_initial,concreteness,Freq_initial,Group,Initial,diversity,Letters_initial,letters,subject,POS_initial,POS_trailing,Phonemes_initial,Phonemes_trailing,sex,Syll_initial,Syll_trailing,item,W_NW,accuracy,correct,correct_response,dm_source_file,response_time,trans_prob,word_freq,freq_initial
30,0,3.7,4.69,15.35,3,reaches,16,7,6,8,Verb,Noun,,,1,2,2,timers,w,92.19219219,1,[word_response],subject-8.csv,538,0,51,1535
30,0,3.28,4.14,0.11,3,lifer ,#N/A,6,4,8,Noun,Verb,,,1,2,1,hugs,w,92.23880597,1,[word_response],subject-8.csv,648,0,103,11
30,0,3.25,3.2,737.78,3,year,343,4,7,8,Noun,Noun,,6,1,1,2,hundred,w,92.28486647,1,[word_response],subject-8.csv,496,0,19109,73778
30,0,4.04,2.5,6.46,3,oval,9,4,7,8,Adjective,Noun,,3,1,2,1,hipster,w,92.33038348,1,[word_response],subject-8.csv,849,0,19060,646
30,0,3.04,4.91,0.85,3,recede,#N/A,6,5,8,Verb,Noun,,,1,2,1,socks,w,92.04545455,1,[word_response],subject-8.csv,522,0,991,85
30,0,2.34,2.31,962.8,3,way,263,3,5,8,Adverb,Verb,,4,1,1,2,agree,w,92.13483146,1,[word_response],subject-8.csv,611,0,8181,96280
30,0,2.5,2.03,0.18,3,berate,#N/A,6,8,8,Verb,Verb,,7,1,2,2,involved,w,91.966759,1,[word_response],subject-8.csv,940,0,19964,18
46,0,4.64,4.8,190.4,3,building,177,8,4,9,Noun,Noun,6,3,1,2,1,food,w,85.71428571,1,[word_response],subject-9.csv,608,0,18992,19040
46,0,,3.08,0.14,3,stippled ,#N/A,9,5,9,Verb,Noun,,4,1,2,1,trade,w,78.57142857,1,[word_response],subject-9.csv,727,0,19981,14
46,0,1.64,4.56,52.8,3,faith,49,5,4,9,Noun,Noun,,,1,1,1,rink,w,80,1,[word_response],subject-9.csv,1693,0,141,5280
46,0,,3.3,0.06,3,abase,#N/A,5,6,9,Verb,Noun,,5,1,2,2,number,w,81.25,1,[word_response],subject-9.csv,972,0,49385,6
46,0,,1.76,3.98,3,geese,4,5,4,9,Noun,Noun,,,1,1,1,wits,w,79.48717949,1,[word_response],subject-9.csv,1165,0,400,398
46,0,2.94,3.61,172.76,3,systems,154,7,5,9,Noun,Adjective,,,1,2,1,short,w,83.67346939,1,[word_response],subject-9.csv,602,0,18652,17276
46,0,,1.93,16.47,3,winds,27,5,6,9,Verb,Verb,,5,1,1,2,agreed,w,83.01886792,1,[word_response],subject-9.csv,864,0,14692,1647
46,0,2.72,3.68,1.22,3,trillion,#N/A,8,5,9,Noun,Verb,,,1,2,1,droop,w,82.25806452,1,[word_response],subject-9.csv,673,0,77,122
46,0,3.64,2.35,32.48,3,cycle,44,5,8,9,Verb,Noun,,7,1,2,2,language,w,84.50704225,1,[word_response],subject-9.csv,1100,0,18778,3248
46,0,3.54,1.68,0.19,3,oaken,#N/A,5,5,9,Adjective,Determiner,,3,1,2,1,whose,w,84.72222222,1,[word_response],subject-9.csv,2467,0,19834,19
46,0,2.17,4.22,0.05,3,rethinks,#N/A,8,5,9,Verb,Adjective,,,1,2,2,scaly,w,83.33333333,1,[word_response],subject-9.csv,2333,0,75,5
46,0,2,4.75,0.05,3,vexes,#N/A,5,6,9,Verb,Noun,,5,1,2,1,street,w,83.52941176,1,[word_response],subject-9.csv,707,0,19614,5
30,,,0,,0,funny,,,5,1,,,,,1,,,adlut,nw,71.42857143,1,[nonword_response],subject-1.csv,534,0,0,0
46,0,4.36,2.53,0.07,3,gunboat,#N/A,7,5,9,Noun,Verb,,4,1,2,1,found,w,82.79569892,1,[word_response],subject-9.csv,831,0,48923,7
46,0,2.83,2.41,5.09,3,briskly,8,7,5,9,Adjective,Verb,,3,1,2,2,allow,w,83.15789474,1,[word_response],subject-9.csv,688,0,11469,509
46,0,3.25,3.2,737.78,3,year,343,4,7,9,Noun,Noun,,6,1,1,2,hundred,w,82.65306122,1,[word_response],subject-9.csv,1001,0,19109,73778
46,0,4.1,4,3.95,3,tides,4,5,5,9,Noun,Adjective,,,1,1,1,mauve,w,81.4159292,0,[word_response],subject-9.csv,827,0,222,395
46,0,2.82,4.53,0.12,3,snuffles,#N/A,8,5,9,Verb,Noun,,,1,2,2,model,w,81.89655172,1,[word_response],subject-9.csv,888,0,13335,12
46,0,3.04,4.91,0.85,3,recede,#N/A,6,5,9,Verb,Noun,,,1,2,1,socks,w,82.20338983,1,[word_response],subject-9.csv,721,0,991,85
46,0,,4,1.93,3,chilli,5,6,4,9,Noun,Verb,,3,1,2,1,call,w,82.78688525,1,[word_response],subject-9.csv,532,0,19484,193
46,0,,4.47,0.01,3,drubs,#N/A,5,5,9,Verb,Verb,,,1,1,1,nudge,w,82.92682927,1,[word_response],subject-9.csv,705,0,153,1
46,0,3.7,4.69,15.35,3,reaches,16,7,6,9,Verb,Noun,,,1,2,2,timers,w,83.21678322,1,[word_response],subject-9.csv,1141,0,51,1535
46,0,4.04,2.5,6.46,3,oval,9,4,7,9,Adjective,Noun,,3,1,2,1,hipster,w,83.33333333,1,[word_response],subject-9.csv,1274,0,19060,646
46,0,,3.03,0.14,3,gimlet,#N/A,6,6,9,Noun,Verb,,,1,2,2,coding,w,83.66013072,1,[word_response],subject-9.csv,948,0,494,14
46,0,3,2.04,141.09,3,meet,112,4,4,9,Verb,Verb,,3,1,1,1,gone,w,83.87096774,1,[word_response],subject-9.csv,550,0,19548,14109
46,0,4.63,4.4,8.91,3,ski,17,3,8,9,Verb,Noun,,7,1,1,2,aircraft,w,84.17721519,1,[word_response],subject-9.csv,835,0,6203,891
46,0,3.28,4.14,0.11,3,lifer ,#N/A,6,4,9,Noun,Verb,,,1,2,1,hugs,w,84.21052632,1,[word_response],subject-9.csv,1026,0,103,11
46,0,2.5,2.03,0.18,3,berate,#N/A,6,8,9,Verb,Verb,,7,1,2,2,involved,w,84.39306358,1,[word_response],subject-9.csv,914,0,19964,18
46,0,4.18,3.82,1.04,3,fart,#N/A,4,6,9,Verb,Adverb,,4,1,1,1,course,w,84.65909091,1,[word_response],subject-9.csv,678,0,19694,104
46,0,2.34,2.31,962.8,3,way,263,3,5,9,Adverb,Verb,,4,1,1,2,agree,w,84.94623656,1,[word_response],subject-9.csv,599,0,8181,96280
21,10,3.07,3.07,1549.81,2,time,569,4,6,10,Noun,Preposition,3,5,1,1,2,across,w,93.25842697,1,[word_response],subject-10.csv,458,6.45E-05,25203,154981
20,10,3.07,3.07,1549.81,2,time,569,4,6,11,Noun,Preposition,3,5,1,1,2,across,w,97.82608696,1,[word_response],subject-11.csv,600,6.45E-05,25203,154981
24,10,3.07,3.07,1549.81,2,time,569,4,6,12,Noun,Preposition,3,5,0,1,2,across,w,91.32075472,1,[word_response],subject-12.csv,1041,6.45E-05,25203,154981
22,10,3.07,3.07,1549.81,2,time,569,4,6,14,Noun,Preposition,3,5,0,1,2,across,w,85.71428571,1,[word_response],subject-14.csv,543,6.45E-05,25203,154981
,10,3.07,3.07,1549.81,2,time,569,4,6,,Noun,Preposition,3,5,,1,2,across,w,38.75,0,[word_response],subject-15.csv,3000,6.45E-05,25203,154981
22,10,3.07,3.07,1549.81,2,time,569,4,6,16,Noun,Preposition,3,5,1,1,2,across,w,92.09486166,1,[word_response],subject-16.csv,1279,6.45E-05,25203,154981
25,10,3.07,3.07,1549.81,2,time,569,4,6,18,Noun,Preposition,3,5,1,1,2,across,w,89.79591837,1,[word_response],subject-18.csv,477,6.45E-05,25203,154981
46,10,3.07,3.07,1549.81,2,time,569,4,6,19,Noun,Preposition,3,5,1,1,2,across,w,75.86206897,1,[word_response],subject-19.csv,695,6.45E-05,25203,154981
50,10,3.07,3.07,1549.81,2,time,569,4,6,2,Noun,Preposition,3,5,1,1,2,across,w,78.40909091,1,[word_response],subject-2.csv,1373,6.45E-05,25203,154981
23,10,3.07,3.07,1549.81,2,time,569,4,6,20,Noun,Preposition,3,5,1,1,2,across,w,95.951417,1,[word_response],subject-20.csv,529,6.45E-05,25203,154981
29,10,3.07,3.07,1549.81,2,time,569,4,6,22,Noun,Preposition,3,5,1,1,2,across,w,97.5,1,[word_response],subject-22.csv,723,6.45E-05,25203,154981
42,10,3.07,3.07,1549.81,2,time,569,4,6,23,Noun,Preposition,3,5,1,1,2,across,w,84.375,1,[word_response],subject-23.csv,516,6.45E-05,25203,154981
48,10,3.07,3.07,1549.81,2,time,569,4,6,24,Noun,Preposition,3,5,1,1,2,across,w,77.33990148,1,[word_response],subject-24.csv,587,6.45E-05,25203,154981
51,10,3.07,3.07,1549.81,2,time,569,4,6,26,Noun,Preposition,3,5,0,1,2,across,w,65.78947368,1,[word_response],subject-26.csv,1438,6.45E-05,25203,154981
46,10,3.07,3.07,1549.81,2,time,569,4,6,27,Noun,Preposition,3,5,1,1,2,across,w,77.41935484,1,[word_response],subject-27.csv,381,6.45E-05,25203,154981
30,10,3.07,3.07,1549.81,2,time,569,4,6,28,Noun,Preposition,3,5,1,1,2,across,w,90.94202899,1,[word_response],subject-28.csv,1705,6.45E-05,25203,154981
60,10,3.07,3.07,1549.81,2,time,569,4,6,3,Noun,Preposition,3,5,1,1,2,across,w,83.33333333,1,[word_response],subject-3.csv,638,6.45E-05,25203,154981
51,10,3.07,3.07,1549.81,2,time,569,4,6,4,Noun,Preposition,3,5,1,1,2,across,w,58.24742268,1,[word_response],subject-4.csv,386,6.45E-05,25203,154981
30,10,3.07,3.07,1549.81,2,time,569,4,6,6,Noun,Preposition,3,5,1,1,2,across,w,56.41025641,1,[word_response],subject-6.csv,1120,6.45E-05,25203,154981
38,10,3.07,3.07,1549.81,2,time,569,4,6,7,Noun,Preposition,3,5,0,1,2,across,w,82.22222222,1,[word_response],subject-7.csv,502,6.45E-05,25203,154981
30,10,3.07,3.07,1549.81,2,time,569,4,6,8,Noun,Preposition,3,5,1,1,2,across,w,92.64705882,1,[word_response],subject-8.csv,1388,6.45E-05,25203,154981
46,10,3.07,3.07,1549.81,2,time,569,4,6,9,Noun,Preposition,3,5,1,1,2,across,w,83.33333333,1,[word_response],subject-9.csv,638,6.45E-05,25203,154981
30,10,4.82,2.29,1241.58,2,people,679,6,7,1,Noun,Verb,5,4,1,2,2,achieve,w,70,0,[word_response],subject-1.csv,535,8.05E-05,6768,124158
21,10,4.82,2.29,1241.58,2,people,679,6,7,10,Noun,Verb,5,4,1,2,2,achieve,w,95.23809524,1,[word_response],subject-10.csv,513,8.05E-05,6768,124158
20,10,4.82,2.29,1241.58,2,people,679,6,7,11,Noun,Verb,5,4,1,2,2,achieve,w,92.36111111,1,[word_response],subject-11.csv,1094,8.05E-05,6768,124158
24,10,4.82,2.29,1241.58,2,people,679,6,7,12,Noun,Verb,5,4,0,2,2,achieve,w,92.10526316,1,[word_response],subject-12.csv,602,8.05E-05,6768,124158
29,10,4.82,2.29,1241.58,2,people,679,6,7,13,Noun,Verb,5,4,1,2,2,achieve,w,95.65217391,1,[word_response],subject-13.csv,483,8.05E-05,6768,124158
22,10,4.82,2.29,1241.58,2,people,679,6,7,14,Noun,Verb,5,4,0,2,2,achieve,w,90.82568807,1,[word_response],subject-14.csv,388,8.05E-05,6768,124158
,10,4.82,2.29,1241.58,2,people,679,6,7,,Noun,Verb,5,4,,2,2,achieve,w,39.86013986,0,[word_response],subject-15.csv,3000,8.05E-05,6768,124158
22,10,4.82,2.29,1241.58,2,people,679,6,7,16,Noun,Verb,5,4,1,2,2,achieve,w,93.35443038,1,[word_response],subject-16.csv,1567,8.05E-05,6768,124158
33,10,4.82,2.29,1241.58,2,people,679,6,7,17,Noun,Verb,5,4,1,2,2,achieve,w,95.71428571,1,[word_response],subject-17.csv,1170,8.05E-05,6768,124158
25,10,4.82,2.29,1241.58,2,people,679,6,7,18,Noun,Verb,5,4,1,2,2,achieve,w,93.22033898,0,[word_response],subject-18.csv,1232,8.05E-05,6768,124158
46,10,4.82,2.29,1241.58,2,people,679,6,7,19,Noun,Verb,5,4,1,2,2,achieve,w,81.55339806,1,[word_response],subject-19.csv,1804,8.05E-05,6768,124158
50,10,4.82,2.29,1241.58,2,people,679,6,7,2,Noun,Verb,5,4,1,2,2,achieve,w,84,1,[word_response],subject-2.csv,908,8.05E-05,6768,124158
23,10,4.82,2.29,1241.58,2,people,679,6,7,20,Noun,Verb,5,4,1,2,2,achieve,w,95.48387097,1,[word_response],subject-20.csv,838,8.05E-05,6768,124158
18,10,4.82,2.29,1241.58,2,people,679,6,7,21,Noun,Verb,5,4,1,2,2,achieve,w,100,1,[word_response],subject-21.csv,874,8.05E-05,6768,124158
29,10,4.82,2.29,1241.58,2,people,679,6,7,22,Noun,Verb,5,4,1,2,2,achieve,w,98.27586207,1,[word_response],subject-22.csv,680,8.05E-05,6768,124158
42,10,4.82,2.29,1241.58,2,people,679,6,7,23,Noun,Verb,5,4,1,2,2,achieve,w,83.47826087,1,[word_response],subject-23.csv,540,8.05E-05,6768,124158
48,10,4.82,2.29,1241.58,2,people,679,6,7,24,Noun,Verb,5,4,1,2,2,achieve,w,81.15942029,1,[word_response],subject-24.csv,989,8.05E-05,6768,124158
47,10,4.82,2.29,1241.58,2,people,679,6,7,25,Noun,Verb,5,4,1,2,2,achieve,w,74,0,[word_response],subject-25.csv,718,8.05E-05,6768,124158
51,10,4.82,2.29,1241.58,2,people,679,6,7,26,Noun,Verb,5,4,0,2,2,achieve,w,77.08333333,1,[word_response],subject-26.csv,1936,8.05E-05,6768,124158
46,10,4.82,2.29,1241.58,2,people,679,6,7,27,Noun,Verb,5,4,1,2,2,achieve,w,83.13953488,1,[word_response],subject-27.csv,568,8.05E-05,6768,124158
30,10,4.82,2.29,1241.58,2,people,679,6,7,28,Noun,Verb,5,4,1,2,2,achieve,w,90.65743945,1,[word_response],subject-28.csv,620,8.05E-05,6768,124158
29,10,4.82,2.29,1241.58,2,people,679,6,7,29,Noun,Verb,5,4,0,2,2,achieve,w,87.5,0,[word_response],subject-29.csv,910,8.05E-05,6768,124158
60,10,4.82,2.29,1241.58,2,people,679,6,7,3,Noun,Verb,5,4,1,2,2,achieve,w,83.76623377,1,[word_response],subject-3.csv,785,8.05E-05,6768,124158
51,10,4.82,2.29,1241.58,2,people,679,6,7,4,Noun,Verb,5,4,1,2,2,achieve,w,56.26822157,1,[word_response],subject-4.csv,887,8.05E-05,6768,124158
29,10,4.82,2.29,1241.58,2,people,679,6,7,5,Noun,Verb,5,4,1,2,2,achieve,w,83.87096774,1,[word_response],subject-5.csv,479,8.05E-05,6768,124158
30,10,4.82,2.29,1241.58,2,people,679,6,7,6,Noun,Verb,5,4,1,2,2,achieve,w,49.01960784,1,[word_response],subject-6.csv,2843,8.05E-05,6768,124158
38,10,4.82,2.29,1241.58,2,people,679,6,7,7,Noun,Verb,5,4,0,2,2,achieve,w,87.2611465,0,[word_response],subject-7.csv,439,8.05E-05,6768,124158
30,10,4.82,2.29,1241.58,2,people,679,6,7,8,Noun,Verb,5,4,1,2,2,achieve,w,92.35294118,1,[word_response],subject-8.csv,770,8.05E-05,6768,124158
46,10,4.82,2.29,1241.58,2,people,679,6,7,9,Noun,Verb,5,4,1,2,2,achieve,w,83.76623377,1,[word_response],subject-9.csv,785,8.05E-05,6768,124158
21,10,2.37,3.32,896.6,2,many,975,4,6,10,Determiner,Adjective,4,5,1,2,2,active,w,94.73684211,1,[word_response],subject-10.csv,907,0.000111532,7290,89660
20,10,2.37,3.32,896.6,2,many,975,4,6,11,Determiner,Adjective,4,5,1,2,2,active,w,92.70833333,1,[word_response],subject-11.csv,591,0.000111532,7290,89660
24,10,2.37,3.32,896.6,2,many,975,4,6,12,Determiner,Adjective,4,5,0,2,2,active,w,91.30434783,1,[word_response],subject-12.csv,751,0.000111532,7290,89660
22,10,2.37,3.32,896.6,2,many,975,4,6,14,Determiner,Adjective,4,5,0,2,2,active,w,90.52631579,1,[word_response],subject-14.csv,437,0.000111532,7290,89660
,10,2.37,3.32,896.6,2,many,975,4,6,,Determiner,Adjective,4,5,,2,2,active,w,45.45454545,0,[word_response],subject-15.csv,3000,0.000111532,7290,89660
22,10,2.37,3.32,896.6,2,many,975,4,6,16,Determiner,Adjective,4,5,1,2,2,active,w,91.46919431,1,[word_response],subject-16.csv,1339,0.000111532,7290,89660
25,10,2.37,3.32,896.6,2,many,975,4,6,18,Determiner,Adjective,4,5,1,2,2,active,w,75,1,[word_response],subject-18.csv,696,0.000111532,7290,89660
46,10,2.37,3.32,896.6,2,many,975,4,6,19,Determiner,Adjective,4,5,1,2,2,active,w,78.46153846,1,[word_response],subject-19.csv,1099,0.000111532,7290,89660
50,10,2.37,3.32,896.6,2,many,975,4,6,2,Determiner,Adjective,4,5,1,2,2,active,w,66.66666667,1,[word_response],subject-2.csv,697,0.000111532,7290,89660
23,10,2.37,3.32,896.6,2,many,975,4,6,20,Determiner,Adjective,4,5,1,2,2,active,w,95.43147208,1,[word_response],subject-20.csv,616,0.000111532,7290,89660
29,10,2.37,3.32,896.6,2,many,975,4,6,22,Determiner,Adjective,4,5,1,2,2,active,w,97.14285714,1,[word_response],subject-22.csv,678,0.000111532,7290,89660
42,10,2.37,3.32,896.6,2,many,975,4,6,23,Determiner,Adjective,4,5,1,2,2,active,w,97.2972973,1,[word_response],subject-23.csv,599,0.000111532,7290,89660
48,10,2.37,3.32,896.6,2,many,975,4,6,24,Determiner,Adjective,4,5,1,2,2,active,w,79.76653697,1,[word_response],subject-24.csv,557,0.000111532,7290,89660
51,10,2.37,3.32,896.6,2,many,975,4,6,26,Determiner,Adjective,4,5,0,2,2,active,w,64.86486486,1,[word_response],subject-26.csv,979,0.000111532,7290,89660
46,10,2.37,3.32,896.6,2,many,975,4,6,27,Determiner,Adjective,4,5,1,2,2,active,w,81.92771084,1,[word_response],subject-27.csv,533,0.000111532,7290,89660
30,10,2.37,3.32,896.6,2,many,975,4,6,28,Determiner,Adjective,4,5,1,2,2,active,w,90.17857143,1,[word_response],subject-28.csv,807,0.000111532,7290,89660
60,10,2.37,3.32,896.6,2,many,975,4,6,3,Determiner,Adjective,4,5,1,2,2,active,w,83.33333333,1,[word_response],subject-3.csv,744,0.000111532,7290,89660
51,10,2.37,3.32,896.6,2,many,975,4,6,4,Determiner,Adjective,4,5,1,2,2,active,w,57.02811245,1,[word_response],subject-4.csv,581,0.000111532,7290,89660
30,10,2.37,3.32,896.6,2,many,975,4,6,6,Determiner,Adjective,4,5,1,2,2,active,w,63.63636364,1,[word_response],subject-6.csv,1944,0.000111532,7290,89660
38,10,2.37,3.32,896.6,2,many,975,4,6,7,Determiner,Adjective,4,5,0,2,2,active,w,81.48148148,1,[word_response],subject-7.csv,382,0.000111532,7290,89660
30,10,2.37,3.32,896.6,2,many,975,4,6,8,Determiner,Adjective,4,5,1,2,2,active,w,92.85714286,1,[word_response],subject-8.csv,483,0.000111532,7290,89660
46,10,2.37,3.32,896.6,2,many,975,4,6,9,Determiner,Adjective,4,5,1,2,2,active,w,83.33333333,1,[word_response],subject-9.csv,744,0.000111532,7290,89660
21,10,1.96,2.22,882.75,2,before,517,6,6,10,Conjunction,Adjective,5,5,1,2,2,actual,w,93.61702128,1,[word_response],subject-10.csv,613,0.000113282,6851,88275
20,10,1.96,2.22,882.75,2,before,517,6,6,11,Conjunction,Adjective,5,5,1,2,2,actual,w,95.89041096,1,[word_response],subject-11.csv,660,0.000113282,6851,88275
24,10,1.96,2.22,882.75,2,before,517,6,6,12,Conjunction,Adjective,5,5,0,2,2,actual,w,90.90909091,1,[word_response],subject-12.csv,1363,0.000113282,6851,88275
22,10,1.96,2.22,882.75,2,before,517,6,6,14,Conjunction,Adjective,5,5,0,2,2,actual,w,89.47368421,1,[word_response],subject-14.csv,496,0.000113282,6851,88275
,10,1.96,2.22,882.75,2,before,517,6,6,,Conjunction,Adjective,5,5,,2,2,actual,w,42.37288136,0,[word_response],subject-15.csv,503,0.000113282,6851,88275
22,10,1.96,2.22,882.75,2,before,517,6,6,16,Conjunction,Adjective,5,5,1,2,2,actual,w,91.34199134,1,[word_response],subject-16.csv,2739,0.000113282,6851,88275
25,10,1.96,2.22,882.75,2,before,517,6,6,18,Conjunction,Adjective,5,5,1,2,2,actual,w,92.1875,1,[word_response],subject-18.csv,828,0.000113282,6851,88275
46,10,1.96,2.22,882.75,2,before,517,6,6,19,Conjunction,Adjective,5,5,1,2,2,actual,w,78.66666667,1,[word_response],subject-19.csv,1000,0.000113282,6851,88275
50,10,1.96,2.22,882.75,2,before,517,6,6,2,Conjunction,Adjective,5,5,1,2,2,actual,w,62.5,1,[word_response],subject-2.csv,75,0.000113282,6851,88275
23,10,1.96,2.22,882.75,2,before,517,6,6,20,Conjunction,Adjective,5,5,1,2,2,actual,w,96.1038961,1,[word_response],subject-20.csv,1093,0.000113282,6851,88275
29,10,1.96,2.22,882.75,2,before,517,6,6,22,Conjunction,Adjective,5,5,1,2,2,actual,w,97.2972973,1,[word_response],subject-22.csv,920,0.000113282,6851,88275
42,10,1.96,2.22,882.75,2,before,517,6,6,23,Conjunction,Adjective,5,5,1,2,2,actual,w,96.15384615,1,[word_response],subject-23.csv,731,0.000113282,6851,88275
48,10,1.96,2.22,882.75,2,before,517,6,6,24,Conjunction,Adjective,5,5,1,2,2,actual,w,79.51807229,1,[word_response],subject-24.csv,952,0.000113282,6851,88275
51,10,1.96,2.22,882.75,2,before,517,6,6,26,Conjunction,Adjective,5,5,0,2,2,actual,w,78.57142857,0,[word_response],subject-26.csv,1778,0.000113282,6851,88275
46,10,1.96,2.22,882.75,2,before,517,6,6,27,Conjunction,Adjective,5,5,1,2,2,actual,w,78.78787879,1,[word_response],subject-27.csv,507,0.000113282,6851,88275
30,10,1.96,2.22,882.75,2,before,517,6,6,28,Conjunction,Adjective,5,5,1,2,2,actual,w,90.15544041,1,[word_response],subject-28.csv,738,0.000113282,6851,88275
60,10,1.96,2.22,882.75,2,before,517,6,6,3,Conjunction,Adjective,5,5,1,2,2,actual,w,82.66666667,1,[word_response],subject-3.csv,2417,0.000113282,6851,88275
51,10,1.96,2.22,882.75,2,before,517,6,6,4,Conjunction,Adjective,5,5,1,2,2,actual,w,58.08080808,1,[word_response],subject-4.csv,494,0.000113282,6851,88275
30,10,1.96,2.22,882.75,2,before,517,6,6,6,Conjunction,Adjective,5,5,1,2,2,actual,w,70,1,[word_response],subject-6.csv,2127,0.000113282,6851,88275
38,10,1.96,2.22,882.75,2,before,517,6,6,7,Conjunction,Adjective,5,5,0,2,2,actual,w,81.81818182,0,[word_response],subject-7.csv,344,0.000113282,6851,88275
30,10,1.96,2.22,882.75,2,before,517,6,6,8,Conjunction,Adjective,5,5,1,2,2,actual,w,92.61083744,0,[word_response],subject-8.csv,610,0.000113282,6851,88275
46,10,1.96,2.22,882.75,2,before,517,6,6,9,Conjunction,Adjective,5,5,1,2,2,actual,w,82.66666667,1,[word_response],subject-9.csv,2417,0.000113282,6851,88275
30,10,1.93,2.73,575.47,2,want,139,4,6,1,Verb,Noun,4,5,1,1,2,advice,w,77.77777778,1,[word_response],subject-1.csv,376,0.000173771,10437,57547
21,10,1.93,2.73,575.47,2,want,139,4,6,10,Verb,Noun,4,5,1,1,2,advice,w,94.16666667,1,[word_response],subject-10.csv,614,0.000173771,10437,57547
20,10,1.93,2.73,575.47,2,want,139,4,6,11,Verb,Noun,4,5,1,1,2,advice,w,91.8699187,1,[word_response],subject-11.csv,642,0.000173771,10437,57547
24,10,1.93,2.73,575.47,2,want,139,4,6,12,Verb,Noun,4,5,0,1,2,advice,w,91.96428571,0,[word_response],subject-12.csv,721,0.000173771,10437,57547
29,10,1.93,2.73,575.47,2,want,139,4,6,13,Verb,Noun,4,5,1,1,2,advice,w,95.83333333,1,[word_response],subject-13.csv,486,0.000173771,10437,57547
22,10,1.93,2.73,575.47,2,want,139,4,6,14,Verb,Noun,4,5,0,1,2,advice,w,90.6779661,1,[word_response],subject-14.csv,482,0.000173771,10437,57547
,10,1.93,2.73,575.47,2,want,139,4,6,,Verb,Noun,4,5,,1,2,advice,w,39.53488372,0,[word_response],subject-15.csv,3000,0.000173771,10437,57547
22,10,1.93,2.73,575.47,2,want,139,4,6,16,Verb,Noun,4,5,1,1,2,advice,w,92.97658863,1,[word_response],subject-16.csv,986,0.000173771,10437,57547
33,10,1.93,2.73,575.47,2,want,139,4,6,17,Verb,Noun,4,5,1,1,2,advice,w,95.89041096,1,[word_response],subject-17.csv,795,0.000173771,10437,57547
25,10,1.93,2.73,575.47,2,want,139,4,6,18,Verb,Noun,4,5,1,1,2,advice,w,93.75,1,[word_response],subject-18.csv,570,0.000173771,10437,57547
46,10,1.93,2.73,575.47,2,want,139,4,6,19,Verb,Noun,4,5,1,1,2,advice,w,82.72727273,1,[word_response],subject-19.csv,835,0.000173771,10437,57547
50,10,1.93,2.73,575.47,2,want,139,4,6,2,Verb,Noun,4,5,1,1,2,advice,w,86.22754491,1,[word_response],subject-2.csv,1001,0.000173771,10437,57547
23,10,1.93,2.73,575.47,2,want,139,4,6,20,Verb,Noun,4,5,1,1,2,advice,w,95,1,[word_response],subject-20.csv,1441,0.000173771,10437,57547
18,10,1.93,2.73,575.47,2,want,139,4,6,21,Verb,Noun,4,5,1,1,2,advice,w,89.47368421,1,[word_response],subject-21.csv,1338,0.000173771,10437,57547
29,10,1.93,2.73,575.47,2,want,139,4,6,22,Verb,Noun,4,5,1,1,2,advice,w,96.61016949,1,[word_response],subject-22.csv,939,0.000173771,10437,57547
42,10,1.93,2.73,575.47,2,want,139,4,6,23,Verb,Noun,4,5,1,1,2,advice,w,85.98726115,1,[word_response],subject-23.csv,748,0.000173771,10437,57547
48,10,1.93,2.73,575.47,2,want,139,4,6,24,Verb,Noun,4,5,1,1,2,advice,w,81.02409639,1,[word_response],subject-24.csv,598,0.000173771,10437,57547
47,10,1.93,2.73,575.47,2,want,139,4,6,25,Verb,Noun,4,5,1,1,2,advice,w,75,1,[word_response],subject-25.csv,796,0.000173771,10437,57547
51,10,1.93,2.73,575.47,2,want,139,4,6,26,Verb,Noun,4,5,0,1,2,advice,w,79.10447761,1,[word_response],subject-26.csv,862,0.000173771,10437,57547
46,10,1.93,2.73,575.47,2,want,139,4,6,27,Verb,Noun,4,5,1,1,2,advice,w,82.60869565,1,[word_response],subject-27.csv,429,0.000173771,10437,57547
30,10,1.93,2.73,575.47,2,want,139,4,6,28,Verb,Noun,4,5,1,1,2,advice,w,90.85173502,1,[word_response],subject-28.csv,624,0.000173771,10437,57547
29,10,1.93,2.73,575.47,2,want,139,4,6,29,Verb,Noun,4,5,0,1,2,advice,w,95.83333333,1,[word_response],subject-29.csv,1233,0.000173771,10437,57547
60,10,1.93,2.73,575.47,2,want,139,4,6,3,Verb,Noun,4,5,1,1,2,advice,w,82.82828283,1,[word_response],subject-3.csv,1173,0.000173771,10437,57547
51,10,1.93,2.73,575.47,2,want,139,4,6,4,Verb,Noun,4,5,1,1,2,advice,w,56.01173021,1,[word_response],subject-4.csv,824,0.000173771,10437,57547
29,10,1.93,2.73,575.47,2,want,139,4,6,5,Verb,Noun,4,5,1,1,2,advice,w,91.22807018,1,[word_response],subject-5.csv,657,0.000173771,10437,57547
30,10,1.93,2.73,575.47,2,want,139,4,6,6,Verb,Noun,4,5,1,1,2,advice,w,57.36434109,1,[word_response],subject-6.csv,824,0.000173771,10437,57547
38,10,1.93,2.73,575.47,2,want,139,4,6,7,Verb,Noun,4,5,0,1,2,advice,w,87.57062147,1,[word_response],subject-7.csv,478,0.000173771,10437,57547
30,10,1.93,2.73,575.47,2,want,139,4,6,8,Verb,Noun,4,5,1,1,2,advice,w,92.60450161,1,[word_response],subject-8.csv,736,0.000173771,10437,57547
