age,bigram_frequency,concreteness,correct,diversity,word_freq,initial,letters,response_time,sex,subject_nr,item,trans_prob
18,,,0,1,0,jumbo,5,754,0,28,truts,0.223880597
18,,,0,1,0,jumbo,5,545,1,29,truts,0.223880597
18,,,0,1,0,jumbo,5,545,1,30,truts,0.223880597
30,,,0,1,0,jumbo,5,884,1,31,truts,0.223880597
18,,,0,587,0,just,7,1500,1,1,drothed,0.000355075
18,,,0,587,0,just,7,1501,1,2,drothed,0.000355075
18,,,0,587,0,just,7,366,1,5,drothed,0.000355075
18,,,0,587,0,just,7,1500,1,14,drothed,0.000355075
18,,,0,587,0,just,7,409,1,21,drothed,0.000355075
30,,,0,587,0,just,7,363,1,24,drothed,0.000355075
30,,,0,587,0,just,7,501,1,26,drothed,0.000355075
18,,,0,587,0,just,7,1500,0,27,drothed,0.000355075
19,,,0,587,0,just,7,926,1,32,drothed,0.000355075
19,,,0,587,0,just,7,926,1,41,drothed,0.000355075
21,,,0,587,0,just,7,446,1,43,drothed,0.000355075
18,,,0,587,0,just,7,350,1,47,drothed,0.000355075
49,,,0,587,0,just,7,684,1,50,drothed,0.000355075
18,190,3.67,0,587,14309,just,6,3000,1,2,inside,0.001466615
30,190,3.67,0,587,14309,just,6,488,1,26,inside,0.001466615
18,,,0,1,0,kilo,6,95,1,2,toosed,0.156862745
18,,,0,1,0,kilo,6,290,1,3,toosed,0.156862745
18,,,0,1,0,kilo,6,319,1,4,toosed,0.156862745
18,,,0,1,0,kilo,6,1033,1,6,toosed,0.156862745
18,,,0,1,0,kilo,6,537,1,7,toosed,0.156862745
18,,,0,1,0,kilo,6,624,1,8,toosed,0.156862745
18,,,0,1,0,kilo,6,758,1,10,toosed,0.156862745
18,,,0,1,0,kilo,6,1229,1,11,toosed,0.156862745
18,,,0,1,0,kilo,6,831,1,12,toosed,0.156862745
18,,,0,1,0,kilo,6,657,1,15,toosed,0.156862745
18,,,0,1,0,kilo,6,541,1,16,toosed,0.156862745
18,,,0,1,0,kilo,6,301,1,18,toosed,0.156862745
18,,,0,1,0,kilo,6,685,0,19,toosed,0.156862745
18,,,0,1,0,kilo,6,731,1,20,toosed,0.156862745
31,,,0,1,0,kilo,6,688,1,22,toosed,0.156862745
34,,,0,1,0,kilo,6,612,1,23,toosed,0.156862745
30,,,0,1,0,kilo,6,551,1,24,toosed,0.156862745
30,,,0,1,0,kilo,6,810,1,26,toosed,0.156862745
18,,,0,1,0,kilo,6,95,0,27,toosed,0.156862745
18,,,0,1,0,kilo,6,290,0,28,toosed,0.156862745
18,,,0,1,0,kilo,6,731,1,29,toosed,0.156862745
18,,,0,1,0,kilo,6,731,1,30,toosed,0.156862745
30,,,0,1,0,kilo,6,985,1,31,toosed,0.156862745
18,,,0,205,0,know,6,1422,1,2,gailed,0.000340702
18,,,0,205,0,know,6,993,1,4,gailed,0.000340702
18,,,0,205,0,know,6,396,1,8,gailed,0.000340702
18,,,0,205,0,know,6,1500,1,11,gailed,0.000340702
18,,,0,205,0,know,6,1500,1,12,gailed,0.000340702
18,,,0,205,0,know,6,444,1,14,gailed,0.000340702
18,,,0,205,0,know,6,358,1,17,gailed,0.000340702
18,,,0,205,0,know,6,1396,1,18,gailed,0.000340702
31,,,0,205,0,know,6,599,1,22,gailed,0.000340702
34,,,0,205,0,know,6,697,1,23,gailed,0.000340702
30,,,0,205,0,know,6,236,1,24,gailed,0.000340702
30,,,0,205,0,know,6,305,1,25,gailed,0.000340702
19,,,0,205,0,know,6,647,1,32,gailed,0.000340702
45,,,0,205,0,know,6,305,0,34,gailed,0.000340702
18,,,0,205,0,know,6,1500,1,36,gailed,0.000340702
18,,,0,205,0,know,6,1021,1,37,gailed,0.000340702
19,,,0,205,0,know,6,647,1,41,gailed,0.000340702
21,,,0,205,0,know,6,415,1,43,gailed,0.000340702
18,,,0,205,0,know,6,335,1,47,gailed,0.000340702
49,,,0,205,0,know,6,1500,1,50,gailed,0.000340702
30,49,3.48,0,1,23698,lagging,6,398,1,26,behind,0.494949495
18,,,0,70,0,latvia,6,555,1,21,dranns,0.002704791
30,,,0,70,0,latvia,6,514,1,26,dranns,0.002704791
18,0,,0,3,0,leakage,3,301,1,3,orm,0.247663551
18,0,,0,3,0,leakage,3,350,1,8,orm,0.247663551
18,0,,0,3,0,leakage,3,427,1,10,orm,0.247663551
18,0,,0,3,0,leakage,3,293,1,21,orm,0.247663551
18,0,,0,3,0,leakage,3,301,0,28,orm,0.247663551
30,0,2.7,0,1,15125,ley,4,959,1,26,poor,0.163934426
30,73,5,0,588,9070,little,4,462,1,24,baby,0.00151764
30,239,2.86,0,112,13265,living,5,474,1,26,alone,0.014930035
18,34,3.7,0,1,47089,loony,4,836,1,12,left,0.225165563
18,34,3.7,0,1,47089,loony,4,834,1,13,left,0.225165563
18,34,3.7,0,1,47089,loony,4,825,0,19,left,0.225165563
18,34,3.7,0,1,47089,loony,4,729,1,20,left,0.225165563
18,34,3.7,0,1,47089,loony,4,729,1,29,left,0.225165563
18,34,3.7,0,1,47089,loony,4,729,1,30,left,0.225165563
18,,,0,1,0,lymph,9,1933,1,2,throached,0.205405405
18,,,0,1,0,lymph,9,403,1,3,throached,0.205405405
18,,,0,1,0,lymph,9,733,1,4,throached,0.205405405
18,,,0,1,0,lymph,9,1318,1,6,throached,0.205405405
18,,,0,1,0,lymph,9,944,1,7,throached,0.205405405
18,,,0,1,0,lymph,9,621,1,8,throached,0.205405405
18,,,0,1,0,lymph,9,934,1,10,throached,0.205405405
18,,,0,1,0,lymph,9,2149,1,11,throached,0.205405405
18,,,0,1,0,lymph,9,994,1,12,throached,0.205405405
18,,,0,1,0,lymph,9,655,1,15,throached,0.205405405
18,,,0,1,0,lymph,9,610,1,16,throached,0.205405405
18,,,0,1,0,lymph,9,1635,1,18,throached,0.205405405
18,,,0,1,0,lymph,9,967,0,19,throached,0.205405405
18,,,0,1,0,lymph,9,448,1,20,throached,0.205405405
31,,,0,1,0,lymph,9,988,1,22,throached,0.205405405
34,,,0,1,0,lymph,9,718,1,23,throached,0.205405405
30,,,0,1,0,lymph,9,438,1,24,throached,0.205405405
30,,,0,1,0,lymph,9,642,1,26,throached,0.205405405
18,,,0,1,0,lymph,9,1933,0,27,throached,0.205405405
18,,,0,1,0,lymph,9,403,0,28,throached,0.205405405
18,,,0,1,0,lymph,9,448,1,29,throached,0.205405405
18,,,0,1,0,lymph,9,448,1,30,throached,0.205405405
30,,,0,1,0,lymph,9,1051,1,31,throached,0.205405405
18,10,1.8,0,1,23361,marbled,6,405,1,20,effect,0.091743119
30,10,1.8,0,1,23361,marbled,6,489,1,26,effect,0.091743119
18,10,1.8,0,1,23361,marbled,6,405,1,29,effect,0.091743119
18,10,1.8,0,1,23361,marbled,6,405,1,30,effect,0.091743119
18,,,0,18,0,mark,5,1500,1,1,chaph,0.006858711
18,,,0,18,0,mark,5,1500,1,11,chaph,0.006858711
18,,,0,18,0,mark,5,312,1,18,chaph,0.006858711
30,,,0,18,0,mark,5,1500,1,24,chaph,0.006858711
30,,,0,18,0,mark,5,487,1,26,chaph,0.006858711
18,,,0,45,0,marked,6,1500,1,3,flince,0.002248357
18,,,0,45,0,marked,6,861,1,4,flince,0.002248357
18,,,0,45,0,marked,6,1500,1,12,flince,0.002248357
34,,,0,45,0,marked,6,1500,1,23,flince,0.002248357
30,,,0,45,0,marked,6,252,1,24,flince,0.002248357
18,,,0,45,0,marked,6,1500,0,28,flince,0.002248357
30,,,0,45,0,marked,6,1383,1,31,flince,0.002248357
19,,,0,45,0,marked,6,354,1,32,flince,0.002248357
18,,,0,45,0,marked,6,1501,1,35,flince,0.002248357
18,,,0,45,0,marked,6,324,1,36,flince,0.002248357
19,,,0,45,0,marked,6,354,1,41,flince,0.002248357
21,,,0,45,0,marked,6,332,1,43,flince,0.002248357
49,,,0,45,0,marked,6,598,1,50,flince,0.002248357
18,,,0,10,0,median,7,1500,1,1,blurled,0.033659066
18,,,0,10,0,median,7,1504,1,2,blurled,0.033659066
18,,,0,10,0,median,7,1501,1,4,blurled,0.033659066
18,,,0,10,0,median,7,894,1,6,blurled,0.033659066
18,,,0,10,0,median,7,817,1,7,blurled,0.033659066
18,,,0,10,0,median,7,1500,1,11,blurled,0.033659066
18,,,0,10,0,median,7,518,1,13,blurled,0.033659066
18,,,0,10,0,median,7,1110,1,18,blurled,0.033659066
18,,,0,10,0,median,7,1500,0,19,blurled,0.033659066
18,,,0,10,0,median,7,908,1,20,blurled,0.033659066
34,,,0,10,0,median,7,817,1,23,blurled,0.033659066
18,,,0,10,0,median,7,1504,0,27,blurled,0.033659066
18,,,0,10,0,median,7,1501,0,28,blurled,0.033659066
18,,,0,10,0,median,7,518,1,30,blurled,0.033659066
30,,,0,10,0,median,7,959,1,31,blurled,0.033659066
19,,,0,10,0,median,7,626,1,32,blurled,0.033659066
18,,,0,10,0,median,7,803,1,33,blurled,0.033659066
19,,,0,10,0,median,7,626,1,41,blurled,0.033659066
21,,,0,10,0,median,7,453,1,43,blurled,0.033659066
18,,,0,10,0,median,7,346,1,47,blurled,0.033659066
18,0,,0,46,0,member,6,687,1,14,churke,0.002057848
18,0,,0,46,0,member,6,292,1,18,churke,0.002057848
30,0,,0,46,0,member,6,359,1,24,churke,0.002057848
18,0,,0,109,0,morning,5,307,1,9,rhast,0.000472947
18,11,4.68,0,1,14104,musket,4,449,1,20,fire,0.183333333
30,11,4.68,0,1,14104,musket,4,449,1,26,fire,0.183333333
18,11,4.68,0,1,14104,musket,4,449,1,29,fire,0.183333333
18,11,4.68,0,1,14104,musket,4,449,1,30,fire,0.183333333
18,,,0,362,0,must,5,376,1,1,blult,0.000440947
18,,,0,362,0,must,5,11,1,3,blult,0.000440947
18,,,0,362,0,must,5,346,1,16,blult,0.000440947
18,,,0,362,0,must,5,228,1,18,blult,0.000440947
30,,,0,362,0,must,5,271,1,24,blult,0.000440947
30,,,0,362,0,must,5,519,1,26,blult,0.000440947
19,,,0,362,0,must,5,293,1,32,blult,0.000440947
19,,,0,362,0,must,5,293,1,41,blult,0.000440947
30,230,2.37,0,362,27813,must,4,326,1,24,keep,0.00316931
30,230,2.37,0,362,27813,must,4,673,1,26,keep,0.00316931
18,16,3.7,0,2,3755,musty,5,309,1,13,smell,0.113475177
30,16,3.7,0,2,3755,musty,5,2543,1,25,smell,0.113475177
18,0,,0,126,0,name,7,769,1,18,scrawks,0.001748717
18,0,2,0,56,14932,nemesis,4,1036,1,3,ways,0.002304427
18,0,2,0,56,14932,nemesis,4,435,1,20,ways,0.002304427
18,0,2,0,56,14932,nemesis,4,1036,0,28,ways,0.002304427
18,0,2,0,56,14932,nemesis,4,435,1,29,ways,0.002304427
18,0,2,0,56,14932,nemesis,4,435,1,30,ways,0.002304427
18,0,,0,95,0,number,7,267,1,3,scrobes,0.00022274
18,0,,0,95,0,number,7,1354,1,18,scrobes,0.00022274
18,0,,0,95,0,number,7,1127,0,19,scrobes,0.00022274
18,0,,0,95,0,number,7,267,0,28,scrobes,0.00022274
18,0,2.23,0,8,15873,oaf,5,263,1,13,offer,0.021613833
18,,,0,728,0,only,6,1320,1,1,frawns,0.004146338
18,,,0,728,0,only,6,410,1,21,frawns,0.004146338
34,,,0,728,0,only,6,356,1,23,frawns,0.004146338
30,,,0,728,0,only,6,355,1,25,frawns,0.004146338
18,,,0,728,0,only,6,1320,0,27,frawns,0.004146338
19,,,0,728,0,only,6,912,1,32,frawns,0.004146338
18,,,0,728,0,only,6,1109,1,36,frawns,0.004146338
19,,,0,728,0,only,6,912,1,41,frawns,0.004146338
21,,,0,728,0,only,6,219,1,43,frawns,0.004146338
18,,,0,728,0,only,6,384,1,47,frawns,0.004146338
49,,,0,728,0,only,6,537,1,50,frawns,0.004146338
18,0,,0,3,0,optic,4,544,1,1,hond,0.073732719
18,0,,0,3,0,optic,4,3000,1,3,hond,0.073732719
18,0,,0,3,0,optic,4,746,1,4,hond,0.073732719
18,0,,0,3,0,optic,4,314,1,10,hond,0.073732719
18,0,,0,3,0,optic,4,541,1,20,hond,0.073732719
18,0,,0,3,0,optic,4,544,0,27,hond,0.073732719
18,0,,0,3,0,optic,4,3000,0,28,hond,0.073732719
18,0,,0,3,0,optic,4,541,1,29,hond,0.073732719
18,0,,0,3,0,optic,4,541,1,30,hond,0.073732719
18,0,2.5,0,46,15858,opulent,6,13,1,3,recent,0.005345622
18,0,2.5,0,46,15858,opulent,6,1306,0,19,recent,0.005345622
18,0,2.5,0,46,15858,opulent,6,574,1,20,recent,0.005345622
18,0,2.5,0,46,15858,opulent,6,13,0,28,recent,0.005345622
18,0,2.5,0,46,15858,opulent,6,574,1,29,recent,0.005345622
18,0,2.5,0,46,15858,opulent,6,574,1,30,recent,0.005345622
18,0,4.24,0,2048,15136,orate,3,95,1,2,red,0.008032789
18,0,4.24,0,2048,15136,orate,3,447,1,6,red,0.008032789
18,0,4.24,0,2048,15136,orate,3,536,1,20,red,0.008032789
30,0,4.24,0,2048,15136,orate,3,467,1,26,red,0.008032789
18,0,4.24,0,2048,15136,orate,3,95,0,27,red,0.008032789
18,0,4.24,0,2048,15136,orate,3,536,1,29,red,0.008032789
18,0,4.24,0,2048,15136,orate,3,536,1,30,red,0.008032789
18,,,0,2,0,outflow,6,101,1,2,qwouse,0.440414508
18,,,0,2,0,outflow,6,555,1,3,qwouse,0.440414508
18,,,0,2,0,outflow,6,656,1,4,qwouse,0.440414508
18,,,0,2,0,outflow,6,729,1,6,qwouse,0.440414508
18,,,0,2,0,outflow,6,501,1,7,qwouse,0.440414508
18,,,0,2,0,outflow,6,554,1,8,qwouse,0.440414508
18,,,0,2,0,outflow,6,670,1,10,qwouse,0.440414508
18,,,0,2,0,outflow,6,1041,1,11,qwouse,0.440414508
18,,,0,2,0,outflow,6,667,1,12,qwouse,0.440414508
18,,,0,2,0,outflow,6,474,1,15,qwouse,0.440414508
18,,,0,2,0,outflow,6,501,1,16,qwouse,0.440414508
18,,,0,2,0,outflow,6,453,1,18,qwouse,0.440414508
18,,,0,2,0,outflow,6,1684,0,19,qwouse,0.440414508
18,,,0,2,0,outflow,6,532,1,20,qwouse,0.440414508
31,,,0,2,0,outflow,6,556,1,22,qwouse,0.440414508
34,,,0,2,0,outflow,6,659,1,23,qwouse,0.440414508
30,,,0,2,0,outflow,6,433,1,24,qwouse,0.440414508
30,,,0,2,0,outflow,6,605,1,26,qwouse,0.440414508
18,,,0,2,0,outflow,6,101,0,27,qwouse,0.440414508
18,,,0,2,0,outflow,6,555,0,28,qwouse,0.440414508
18,,,0,2,0,outflow,6,532,1,29,qwouse,0.440414508
18,,,0,2,0,outflow,6,532,1,30,qwouse,0.440414508
30,,,0,2,0,outflow,6,645,1,31,qwouse,0.440414508
30,0,,0,94,0,part,5,378,1,24,pofts,0.000277409
18,,,0,189,0,party,5,1500,1,7,gwanc,0.000521014
18,,,0,189,0,party,5,242,1,18,gwanc,0.000521014
34,,,0,189,0,party,5,1500,1,23,gwanc,0.000521014
21,,,0,189,0,party,5,294,1,43,gwanc,0.000521014
18,,,0,189,0,party,5,318,1,47,gwanc,0.000521014
18,,,0,2,0,patriot,8,3000,1,2,knenched,0.078947368
18,,,0,2,0,patriot,8,3000,1,3,knenched,0.078947368
18,,,0,2,0,patriot,8,596,1,4,knenched,0.078947368
18,,,0,2,0,patriot,8,829,1,6,knenched,0.078947368
18,,,0,2,0,patriot,8,879,1,7,knenched,0.078947368
18,,,0,2,0,patriot,8,546,1,8,knenched,0.078947368
18,,,0,2,0,patriot,8,647,1,10,knenched,0.078947368
18,,,0,2,0,patriot,8,693,1,11,knenched,0.078947368
18,,,0,2,0,patriot,8,1644,1,12,knenched,0.078947368
18,,,0,2,0,patriot,8,917,1,15,knenched,0.078947368
18,,,0,2,0,patriot,8,446,1,16,knenched,0.078947368
18,,,0,2,0,patriot,8,1726,1,18,knenched,0.078947368
18,,,0,2,0,patriot,8,1274,0,19,knenched,0.078947368
18,,,0,2,0,patriot,8,703,1,20,knenched,0.078947368
31,,,0,2,0,patriot,8,673,1,22,knenched,0.078947368
34,,,0,2,0,patriot,8,489,1,23,knenched,0.078947368
30,,,0,2,0,patriot,8,492,1,24,knenched,0.078947368
30,,,0,2,0,patriot,8,498,1,26,knenched,0.078947368
18,,,0,2,0,patriot,8,3000,0,28,knenched,0.078947368
18,,,0,2,0,patriot,8,703,1,29,knenched,0.078947368
18,,,0,2,0,patriot,8,703,1,30,knenched,0.078947368
30,,,0,2,0,patriot,8,2167,1,31,knenched,0.078947368
18,0,,0,107,0,period,7,563,1,3,flonned,0.000493604
18,0,,0,107,0,period,7,563,0,28,flonned,0.000493604
18,,,0,2,0,pike,6,306,1,3,ghowse,0.029268293
18,,,0,2,0,pike,6,1500,1,7,ghowse,0.029268293
34,,,0,2,0,pike,6,1500,1,23,ghowse,0.029268293
18,,,0,2,0,pike,6,306,0,28,ghowse,0.029268293
18,0,,0,96,0,plan,6,30,1,3,drurze,0.001336005
18,0,,0,96,0,plan,6,30,0,28,drurze,0.001336005
34,,,0,29,0,plate,6,1500,1,23,dwists,0.003173828
30,,,0,29,0,plate,6,284,1,24,dwists,0.003173828
18,,,0,29,0,plate,6,453,1,35,dwists,0.003173828
18,0,,0,152,0,point,7,958,1,2,thrimbs,0.007250335
18,0,,0,152,0,point,7,958,0,27,thrimbs,0.007250335
18,10,4.12,0,1,41547,polyp,5,3000,1,3,group,0.113636364
18,10,4.12,0,1,41547,polyp,5,215,1,4,group,0.113636364
18,10,4.12,0,1,41547,polyp,5,284,1,13,group,0.113636364
18,10,4.12,0,1,41547,polyp,5,345,1,14,group,0.113636364
18,10,4.12,0,1,41547,polyp,5,360,1,20,group,0.113636364
18,10,4.12,0,1,41547,polyp,5,3000,0,28,group,0.113636364
18,10,4.12,0,1,41547,polyp,5,360,1,29,group,0.113636364
18,10,4.12,0,1,41547,polyp,5,360,1,30,group,0.113636364
18,,,0,29,0,port,5,68,1,3,wofts,0.005030447
18,,,0,29,0,port,5,889,1,5,wofts,0.005030447
18,,,0,29,0,port,5,1302,1,7,wofts,0.005030447
18,,,0,29,0,port,5,683,1,8,wofts,0.005030447
30,,,0,29,0,port,5,261,1,24,wofts,0.005030447
30,,,0,29,0,port,5,529,1,26,wofts,0.005030447
18,,,0,29,0,port,5,68,0,28,wofts,0.005030447
19,,,0,29,0,port,5,729,1,32,wofts,0.005030447
19,,,0,29,0,port,5,729,1,41,wofts,0.005030447
18,,,0,29,0,port,5,347,1,47,wofts,0.005030447
18,,,0,61,0,pounds,4,310,1,4,fusk,0.001601864
18,,,0,61,0,pounds,4,868,1,8,fusk,0.001601864
18,,,0,61,0,pounds,4,809,1,12,fusk,0.001601864
34,,,0,61,0,pounds,4,1500,1,23,fusk,0.001601864
19,,,0,61,0,pounds,4,722,1,32,fusk,0.001601864
18,,,0,61,0,pounds,4,370,1,33,fusk,0.001601864
18,,,0,61,0,pounds,4,622,1,37,fusk,0.001601864
18,,,0,61,0,pounds,4,259,1,38,fusk,0.001601864
18,,,0,61,0,pounds,4,259,1,38,fusk,0.001601864
18,,,0,61,0,pounds,4,259,1,40,fusk,0.001601864
19,,,0,61,0,pounds,4,722,1,41,fusk,0.001601864
22,,,0,61,0,pounds,4,366,0,42,fusk,0.001601864
21,,,0,61,0,pounds,4,392,1,43,fusk,0.001601864
18,,,0,61,0,pounds,4,685,1,46,fusk,0.001601864
18,,,0,61,0,pounds,4,400,1,47,fusk,0.001601864
49,,,0,61,0,pounds,4,348,1,50,fusk,0.001601864
18,0,,0,185,0,present,6,1706,1,2,wushed,0.001568452
18,0,,0,185,0,present,6,272,1,18,wushed,0.001568452
18,0,,0,185,0,present,6,1706,0,27,wushed,0.001568452
18,,,0,16,0,probe,7,309,1,3,gwoints,0.027709861
34,,,0,16,0,probe,7,1500,1,23,gwoints,0.027709861
18,,,0,16,0,probe,7,309,0,28,gwoints,0.027709861
49,,,0,16,0,probe,7,99,1,50,gwoints,0.027709861
18,,,0,2,0,proton,8,3000,1,2,grorgues,0.141463415
18,,,0,2,0,proton,8,1,1,3,grorgues,0.141463415
18,,,0,2,0,proton,8,1033,1,4,grorgues,0.141463415
18,,,0,2,0,proton,8,838,1,6,grorgues,0.141463415
18,,,0,2,0,proton,8,849,1,7,grorgues,0.141463415
18,,,0,2,0,proton,8,507,1,8,grorgues,0.141463415
18,,,0,2,0,proton,8,698,1,10,grorgues,0.141463415
18,,,0,2,0,proton,8,899,1,11,grorgues,0.141463415
18,,,0,2,0,proton,8,818,1,12,grorgues,0.141463415
18,,,0,2,0,proton,8,597,1,15,grorgues,0.141463415
18,,,0,2,0,proton,8,423,1,16,grorgues,0.141463415
18,,,0,2,0,proton,8,739,1,18,grorgues,0.141463415
18,,,0,2,0,proton,8,711,0,19,grorgues,0.141463415
18,,,0,2,0,proton,8,641,1,20,grorgues,0.141463415
31,,,0,2,0,proton,8,598,1,22,grorgues,0.141463415
34,,,0,2,0,proton,8,859,1,23,grorgues,0.141463415
30,,,0,2,0,proton,8,553,1,24,grorgues,0.141463415
30,,,0,2,0,proton,8,741,1,26,grorgues,0.141463415
18,,,0,2,0,proton,8,1,0,28,grorgues,0.141463415
18,,,0,2,0,proton,8,641,1,29,grorgues,0.141463415
18,,,0,2,0,proton,8,641,1,30,grorgues,0.141463415
30,,,0,2,0,proton,8,975,1,31,grorgues,0.141463415
18,,,0,1,0,putter,3,561,1,2,zez,0.075471698
18,,,0,1,0,putter,3,337,1,3,zez,0.075471698
18,,,0,1,0,putter,3,480,1,4,zez,0.075471698
18,,,0,1,0,putter,3,716,1,6,zez,0.075471698
18,,,0,1,0,putter,3,642,1,7,zez,0.075471698
18,,,0,1,0,putter,3,498,1,8,zez,0.075471698
18,,,0,1,0,putter,3,723,1,10,zez,0.075471698
18,,,0,1,0,putter,3,663,1,11,zez,0.075471698
18,,,0,1,0,putter,3,582,1,12,zez,0.075471698
18,,,0,1,0,putter,3,577,1,15,zez,0.075471698
18,,,0,1,0,putter,3,588,1,16,zez,0.075471698
18,,,0,1,0,putter,3,453,1,18,zez,0.075471698
18,,,0,1,0,putter,3,577,0,19,zez,0.075471698
18,,,0,1,0,putter,3,567,1,20,zez,0.075471698
31,,,0,1,0,putter,3,595,1,22,zez,0.075471698
34,,,0,1,0,putter,3,558,1,23,zez,0.075471698
30,,,0,1,0,putter,3,399,1,24,zez,0.075471698
30,,,0,1,0,putter,3,516,1,26,zez,0.075471698
18,,,0,1,0,putter,3,561,0,27,zez,0.075471698
18,,,0,1,0,putter,3,337,0,28,zez,0.075471698
18,,,0,1,0,putter,3,567,1,29,zez,0.075471698
18,,,0,1,0,putter,3,567,1,30,zez,0.075471698
30,,,0,1,0,putter,3,660,1,31,zez,0.075471698
30,0,3.08,0,1,15891,quad,7,667,1,26,account,0.235294118
18,,,0,1,0,quip,7,1214,1,2,phrinks,0.2
18,,,0,1,0,quip,7,701,1,3,phrinks,0.2
18,,,0,1,0,quip,7,1413,1,4,phrinks,0.2
18,,,0,1,0,quip,7,829,1,6,phrinks,0.2
18,,,0,1,0,quip,7,637,1,7,phrinks,0.2
18,,,0,1,0,quip,7,590,1,8,phrinks,0.2
18,,,0,1,0,quip,7,612,1,10,phrinks,0.2
18,,,0,1,0,quip,7,1565,1,11,phrinks,0.2
18,,,0,1,0,quip,7,685,1,12,phrinks,0.2
18,,,0,1,0,quip,7,538,1,15,phrinks,0.2
18,,,0,1,0,quip,7,502,1,16,phrinks,0.2
18,,,0,1,0,quip,7,707,1,18,phrinks,0.2
18,,,0,1,0,quip,7,594,0,19,phrinks,0.2
18,,,0,1,0,quip,7,718,1,20,phrinks,0.2
31,,,0,1,0,quip,7,624,1,22,phrinks,0.2
34,,,0,1,0,quip,7,566,1,23,phrinks,0.2
30,,,0,1,0,quip,7,408,1,24,phrinks,0.2
30,,,0,1,0,quip,7,587,1,26,phrinks,0.2
18,,,0,1,0,quip,7,1214,0,27,phrinks,0.2
18,,,0,1,0,quip,7,701,0,28,phrinks,0.2
18,,,0,1,0,quip,7,718,1,29,phrinks,0.2
18,,,0,1,0,quip,7,718,1,30,phrinks,0.2
30,,,0,1,0,quip,7,816,1,31,phrinks,0.2
18,,,0,70,0,rant,5,434,1,2,suill,0.008464882
18,,,0,70,0,rant,5,347,1,3,suill,0.008464882
18,,,0,70,0,rant,5,729,1,4,suill,0.008464882
18,,,0,70,0,rant,5,681,1,6,suill,0.008464882
18,,,0,70,0,rant,5,470,1,7,suill,0.008464882
18,,,0,70,0,rant,5,426,1,8,suill,0.008464882
18,,,0,70,0,rant,5,606,1,10,suill,0.008464882
18,,,0,70,0,rant,5,666,1,11,suill,0.008464882
18,,,0,70,0,rant,5,701,1,12,suill,0.008464882
18,,,0,70,0,rant,5,559,1,15,suill,0.008464882
18,,,0,70,0,rant,5,585,1,16,suill,0.008464882
18,,,0,70,0,rant,5,682,1,18,suill,0.008464882
18,,,0,70,0,rant,5,567,0,19,suill,0.008464882
18,,,0,70,0,rant,5,768,1,20,suill,0.008464882
31,,,0,70,0,rant,5,752,1,22,suill,0.008464882
34,,,0,70,0,rant,5,618,1,23,suill,0.008464882
30,,,0,70,0,rant,5,419,1,24,suill,0.008464882
30,,,0,70,0,rant,5,595,1,26,suill,0.008464882
18,,,0,70,0,rant,5,434,0,27,suill,0.008464882
18,,,0,70,0,rant,5,347,0,28,suill,0.008464882
18,,,0,70,0,rant,5,768,1,29,suill,0.008464882
18,,,0,70,0,rant,5,768,1,30,suill,0.008464882
30,,,0,70,0,rant,5,1053,1,31,suill,0.008464882
18,,,0,1,0,rasp,5,528,1,2,phres,0.382716049
18,,,0,1,0,rasp,5,435,1,3,phres,0.382716049
18,,,0,1,0,rasp,5,610,1,4,phres,0.382716049
18,,,0,1,0,rasp,5,673,1,6,phres,0.382716049
18,,,0,1,0,rasp,5,575,1,7,phres,0.382716049
18,,,0,1,0,rasp,5,496,1,8,phres,0.382716049
18,,,0,1,0,rasp,5,650,1,10,phres,0.382716049
18,,,0,1,0,rasp,5,657,1,11,phres,0.382716049
18,,,0,1,0,rasp,5,629,1,12,phres,0.382716049
18,,,0,1,0,rasp,5,551,1,15,phres,0.382716049
18,,,0,1,0,rasp,5,472,1,16,phres,0.382716049
18,,,0,1,0,rasp,5,1027,1,18,phres,0.382716049
18,,,0,1,0,rasp,5,799,0,19,phres,0.382716049
18,,,0,1,0,rasp,5,489,1,20,phres,0.382716049
31,,,0,1,0,rasp,5,599,1,22,phres,0.382716049
34,,,0,1,0,rasp,5,572,1,23,phres,0.382716049
30,,,0,1,0,rasp,5,461,1,24,phres,0.382716049
30,,,0,1,0,rasp,5,614,1,26,phres,0.382716049
18,,,0,1,0,rasp,5,528,0,27,phres,0.382716049
18,,,0,1,0,rasp,5,435,0,28,phres,0.382716049
18,,,0,1,0,rasp,5,489,1,29,phres,0.382716049
18,,,0,1,0,rasp,5,489,1,30,phres,0.382716049
30,,,0,1,0,rasp,5,695,1,31,phres,0.382716049
18,,,0,97,0,rate,7,1500,1,7,flapsed,0.001416579
18,,,0,97,0,rate,7,776,1,8,flapsed,0.001416579
18,,,0,97,0,rate,7,391,1,9,flapsed,0.001416579
18,,,0,97,0,rate,7,185,1,13,flapsed,0.001416579
18,,,0,97,0,rate,7,1500,1,18,flapsed,0.001416579
18,,,0,97,0,rate,7,678,1,21,flapsed,0.001416579
34,,,0,97,0,rate,7,1500,1,23,flapsed,0.001416579
30,,,0,97,0,rate,7,233,1,24,flapsed,0.001416579
19,,,0,97,0,rate,7,277,1,32,flapsed,0.001416579
18,,,0,97,0,rate,7,1114,1,36,flapsed,0.001416579
19,,,0,97,0,rate,7,277,1,41,flapsed,0.001416579
18,,,0,97,0,rate,7,410,1,46,flapsed,0.001416579
