acc,accuracy,age,average_response_time,avg_rt,background,bidi,block,canvas_backend,clock_backend,color_backend,compensation,consent,coordinates,correct,correct_Instructions,correct_new_sketchpad,correct_new_sketchpad_1,correct_new_touch_response_4,correct_new_touch_response_4_1,correct_new_touch_response_4_2,correct_new_touch_response_4_3,correct_new_touch_response_4_4,correct_new_touch_response_4_5,count_Age,count_Consent,count_Instructions,count_Prac_block,count_Sex,count_block_1,count_block_2,count_block_3,count_block_4,count_block_5,count_experiment,count_feedback,count_incongruent_block,count_new_feedback_1,count_new_logger_5,count_new_logger_5_1,count_new_logger_5_2,count_new_logger_5_3,count_new_logger_5_4,count_new_logger_5_5,count_new_reset_feedback,count_new_sketchpad,count_new_sketchpad_1,count_new_sketchpad_11,count_new_sketchpad_11_1,count_new_sketchpad_11_1_1,count_new_sketchpad_11_1_2,count_new_sketchpad_11_1_3,count_new_sketchpad_11_1_4,count_new_sketchpad_11_1_5,count_new_sketchpad_11_2,count_new_sketchpad_11_3,count_new_sketchpad_11_4,count_new_sketchpad_11_5,count_new_sketchpad_11_6,count_new_touch_response_4,count_new_touch_response_4_1,count_new_touch_response_4_2,count_new_touch_response_4_3,count_new_touch_response_4_4,count_new_touch_response_4_5,count_notes,count_trial_sequence_1,count_trial_sequence_2,count_trial_sequence_3,count_trial_sequence_4,count_trial_sequence_5,count_trial_sequence_6,count_trial_sequence_7,cursor_x,cursor_y,datetime,description,device_dpi,device_is_tablet,device_resolution_height,device_resolution_width,device_screen_diag,disable_garbage_collection,dm_source_file,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,form_response,form_var,freq,fullscreen,height,key,distance,keyboard_backend,live_row,live_row_Prac_block,live_row_block_1,loc,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions,response_feedback,response_new_sketchpad,response_new_sketchpad_1,response_new_touch_response_4,response_new_touch_response_4_1,response_new_touch_response_4_2,response_new_touch_response_4_3,response_new_touch_response_4_4,response_new_touch_response_4_5,response_time,response_time_Instructions,response_time_feedback,response_time_new_sketchpad,response_time_new_sketchpad_1,response_time_new_touch_response_4,response_time_new_touch_response_4_1,response_time_new_touch_response_4_2,response_time_new_touch_response_4_3,response_time_new_touch_response_4_4,response_time_new_touch_response_4_5,round_decimals,sampler_backend,sex,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,synth_backend,time_Age,time_Consent,time_Instructions,time_Prac_block,time_Sex,time_block_1,time_block_2,time_block_3,time_block_4,time_block_5,time_experiment,time_feedback,time_incongruent_block,time_new_feedback_1,time_new_logger_5,time_new_logger_5_1,time_new_logger_5_2,time_new_logger_5_3,time_new_logger_5_4,time_new_logger_5_5,time_new_reset_feedback,time_new_sketchpad,time_new_sketchpad_1,time_new_sketchpad_11,time_new_sketchpad_11_1,time_new_sketchpad_11_1_1,time_new_sketchpad_11_1_2,time_new_sketchpad_11_1_3,time_new_sketchpad_11_1_4,time_new_sketchpad_11_1_5,time_new_sketchpad_11_2,time_new_sketchpad_11_3,time_new_sketchpad_11_4,time_new_sketchpad_11_5,time_new_sketchpad_11_6,time_new_touch_response_4,time_new_touch_response_4_1,time_new_touch_response_4_2,time_new_touch_response_4_3,time_new_touch_response_4_4,time_new_touch_response_4_5,time_notes,time_trial_sequence_1,time_trial_sequence_2,time_trial_sequence_3,time_trial_sequence_4,time_trial_sequence_5,time_trial_sequence_6,time_trial_sequence_7,title,total_correct,total_response_time,total_responses,tp,uniform_coordinates,width
97.82608696,97.82608696,19,455.1630435,455.1630435,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,35,0,0,0,15,15,36,36,36,36,35,36,36,36,36,35,15,36,36,36,36,35,0,36,NA,15,36,36,36,35,560,289,10/25/17 10:19:35,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-22.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,42,192,droid,35,15,36,2,C:/Users/russe/Desktop/subject-22.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,3,7,7,7,7,2,456,823,NA,1247,783,513,522,496,416,405,456,2,legacy,Female,1024,2,48000,-16,experiment,22,even,droid,16541,NA,20710,22781,NA,32461,53399,73720,93746,113543,2042,NA,NA,NA,NA,53302,73582,113511,93703,131887,NA,21534,31678,31156,31670,53302,73582,113511,93702,131887,52779,73085,113093,93296,131429,31156,52779,73085,113093,93296,131429,NA,52778,NA,31155,73083,113091,93295,131428,Runtime for Android template,180,83750,184,0.22,no,1280
97.51552795,97.51552795,19,441.5962733,441.5962733,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,12,0,0,0,15,15,36,36,36,36,12,36,36,36,36,12,15,36,36,36,36,12,0,36,NA,15,36,36,36,12,1077,228,10/25/17 10:29:06,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-24.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,24,192,droid,12,15,36,4,C:/Users/russe/Desktop/subject-24.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,6,7,7,7,7,4,429,636,NA,558,5662,505,414,482,312,352,429,2,legacy,Female,1024,2,48000,-16,experiment,24,even,droid,5434,NA,9685,10882,NA,25057,45040,65020,84605,103365,2044,NA,NA,NA,NA,45003,64875,103324,84571,110260,NA,10323,19395,18880,19386,45003,64875,103324,84571,110259,44587,64391,103010,84218,109828,18880,44587,64391,103010,84218,109828,NA,44585,NA,18879,64389,103009,84217,109826,Runtime for Android template,157,71097,161,0.4,no,1280
97.6744186,97.6744186,19,442.6860465,442.6860465,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,23,0,0,0,15,15,36,36,36,36,23,36,36,36,36,23,15,36,36,36,36,23,0,36,NA,15,36,36,36,23,1116,278,10/25/17 10:29:06,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-24.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,24,192,droid,23,15,36,4,C:/Users/russe/Desktop/subject-24.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,6,7,7,7,7,4,502,636,NA,558,5662,505,414,482,312,352,502,2,legacy,Female,1024,2,48000,-16,experiment,24,even,droid,5434,NA,9685,10882,NA,25057,45040,65020,84605,103365,2044,NA,NA,NA,NA,45003,64875,103324,84571,116060,NA,10323,19395,18880,19386,45003,64875,103324,84571,116059,44587,64391,103010,84218,115555,18880,44587,64391,103010,84218,115555,NA,44585,NA,18879,64389,103009,84217,115553,Runtime for Android template,168,76142,172,0.4,no,1280
97.75280899,97.75280899,19,443.1460674,443.1460674,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,29,0,0,0,15,15,36,36,36,36,29,36,36,36,36,29,15,36,36,36,36,29,0,36,NA,15,36,36,36,29,376,169,10/25/17 10:29:06,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-24.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,42,192,droid,29,15,36,2,C:/Users/russe/Desktop/subject-24.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,6,7,7,7,7,2,489,636,NA,558,5662,505,414,482,312,352,489,2,legacy,Female,1024,2,48000,-16,experiment,24,even,droid,5434,NA,9685,10882,NA,25057,45040,65020,84605,103365,2044,NA,NA,NA,NA,45003,64875,103324,84571,119355,NA,10323,19395,18880,19386,45003,64875,103324,84571,119355,44587,64391,103010,84218,118864,18880,44587,64391,103010,84218,118864,NA,44585,NA,18879,64389,103009,84217,118862,Runtime for Android template,174,78880,178,0.22,no,1280
97.82608696,97.82608696,19,443.5271739,443.5271739,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,35,0,0,0,15,15,36,36,36,36,35,36,36,36,36,35,15,36,36,36,36,35,0,36,NA,15,36,36,36,35,479,221,10/25/17 10:29:06,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-24.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,42,192,droid,35,15,36,2,C:/Users/russe/Desktop/subject-24.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,6,7,7,7,7,2,441,636,NA,558,5662,505,414,482,312,352,441,2,legacy,Female,1024,2,48000,-16,experiment,24,even,droid,5434,NA,9685,10882,NA,25057,45040,65020,84605,103365,2044,NA,NA,NA,NA,45003,64875,103324,84571,122588,NA,10323,19395,18880,19386,45003,64875,103324,84571,122588,44587,64391,103010,84218,122144,18880,44587,64391,103010,84218,122144,NA,44585,NA,18879,64389,103009,84217,122143,Runtime for Android template,180,81609,184,0.22,no,1280
98.13664596,98.13664596,19,432.0248447,432.0248447,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,12,0,0,0,15,15,36,36,36,36,12,36,36,36,36,12,15,36,36,36,36,12,0,36,NA,15,36,36,36,12,1051,272,10/25/17 10:33:01,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-25.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,24,192,droid,12,15,36,4,C:/Users/russe/Desktop/subject-25.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,1,7,7,7,7,4,406,758,NA,519,510,393,496,357,352,363,406,2,legacy,Male,1024,2,48000,-16,experiment,25,odd,droid,13386,NA,22380,23659,NA,31594,50844,70032,88697,107137,2061,NA,NA,NA,NA,50796,69996,107101,88652,114172,NA,23139,31084,30682,31076,50796,69996,107101,88652,114172,50298,69637,106746,88287,113764,30682,50298,69637,106746,88287,113764,NA,50296,NA,30681,69636,106745,88286,113763,Runtime for Android template,158,69556,161,0.4,no,1280
98.25581395,98.25581395,19,430.4302326,430.4302326,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,23,0,0,0,15,15,36,36,36,36,23,36,36,36,36,23,15,36,36,36,36,23,0,36,NA,15,36,36,36,23,1077,253,10/25/17 10:33:01,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-25.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,24,192,droid,23,15,36,4,C:/Users/russe/Desktop/subject-25.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,1,7,7,7,7,4,434,758,NA,519,510,393,496,357,352,363,434,2,legacy,Male,1024,2,48000,-16,experiment,25,odd,droid,13386,NA,22380,23659,NA,31594,50844,70032,88697,107137,2061,NA,NA,NA,NA,50796,69996,107101,88652,119389,NA,23139,31084,30682,31076,50796,69996,107101,88652,119389,50298,69637,106746,88287,118952,30682,50298,69637,106746,88287,118952,NA,50296,NA,30681,69636,106745,88286,118951,Runtime for Android template,169,74034,172,0.4,no,1280
98.31460674,98.31460674,19,430.1966292,430.1966292,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,29,0,0,0,15,15,36,36,36,36,29,36,36,36,36,29,15,36,36,36,36,29,0,36,NA,15,36,36,36,29,597,244,10/25/17 10:33:01,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-25.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,42,192,droid,29,15,36,2,C:/Users/russe/Desktop/subject-25.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,1,7,7,7,7,2,474,758,NA,519,510,393,496,357,352,363,474,2,legacy,Male,1024,2,48000,-16,experiment,25,odd,droid,13386,NA,22380,23659,NA,31594,50844,70032,88697,107137,2061,NA,NA,NA,NA,50796,69996,107101,88652,122437,NA,23139,31084,30682,31076,50796,69996,107101,88652,122437,50298,69637,106746,88287,121960,30682,50298,69637,106746,88287,121960,NA,50296,NA,30681,69636,106745,88286,121958,Runtime for Android template,175,76575,178,0.22,no,1280
98.36956522,98.36956522,19,430.076087,430.076087,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,35,0,0,0,15,15,36,36,36,36,35,36,36,36,36,35,15,36,36,36,36,35,0,36,NA,15,36,36,36,35,517,281,10/25/17 10:33:01,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-25.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,42,192,droid,35,15,36,2,C:/Users/russe/Desktop/subject-25.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,1,7,7,7,7,2,521,758,NA,519,510,393,496,357,352,363,521,2,legacy,Male,1024,2,48000,-16,experiment,25,odd,droid,13386,NA,22380,23659,NA,31594,50844,70032,88697,107137,2061,NA,NA,NA,NA,50796,69996,107101,88652,125628,NA,23139,31084,30682,31076,50796,69996,107101,88652,125628,50298,69637,106746,88287,125105,30682,50298,69637,106746,88287,125105,NA,50296,NA,30681,69636,106745,88286,125103,Runtime for Android template,181,79134,184,0.22,no,1280
97.51552795,97.51552795,19,412.7080745,412.7080745,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,12,0,0,0,15,15,36,36,36,36,12,36,36,36,36,12,15,36,36,36,36,12,0,36,NA,15,36,36,36,12,1077,279,10/25/17 10:38:06,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-26.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,24,192,droid,12,15,36,4,C:/Users/russe/Desktop/subject-26.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,3,7,7,7,7,4,356,599,NA,447,735,415,426,373,371,359,356,2,legacy,Female,1024,2,48000,-16,experiment,26,even,droid,10353,NA,15166,16213,NA,24381,43020,60817,79178,97758,2050,NA,NA,NA,NA,42982,60782,97719,79135,104199,NA,15766,23646,23221,23638,42982,60782,97718,79135,104199,42554,60408,97345,78774,103840,23221,42555,60408,97345,78774,103840,NA,42553,NA,23220,60407,97344,78773,103839,Runtime for Android template,157,66446,161,0.4,no,1280
97.6744186,97.6744186,19,410.1744186,410.1744186,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,23,0,0,0,15,15,36,36,36,36,23,36,36,36,36,23,15,36,36,36,36,23,0,36,NA,15,36,36,36,23,1040,283,10/25/17 10:38:06,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-26.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,24,192,droid,23,15,36,4,C:/Users/russe/Desktop/subject-26.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,3,7,7,7,7,4,344,599,NA,447,735,415,426,373,371,359,344,2,legacy,Female,1024,2,48000,-16,experiment,26,even,droid,10353,NA,15166,16213,NA,24381,43020,60817,79178,97758,2050,NA,NA,NA,NA,42982,60782,97719,79135,109031,NA,15766,23646,23221,23638,42982,60782,97718,79135,109031,42554,60408,97345,78774,108685,23221,42555,60408,97345,78774,108685,NA,42553,NA,23220,60407,97344,78773,108684,Runtime for Android template,168,70550,172,0.4,no,1280
97.75280899,97.75280899,19,409.9550562,409.9550562,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,29,0,0,0,15,15,36,36,36,36,29,36,36,36,36,29,15,36,36,36,36,29,0,36,NA,15,36,36,36,29,534,285,10/25/17 10:38:06,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-26.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,42,192,droid,29,15,36,2,C:/Users/russe/Desktop/subject-26.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,3,7,7,7,7,2,412,599,NA,447,735,415,426,373,371,359,412,2,legacy,Female,1024,2,48000,-16,experiment,26,even,droid,10353,NA,15166,16213,NA,24381,43020,60817,79178,97758,2050,NA,NA,NA,NA,42982,60782,97719,79135,111975,NA,15766,23646,23221,23638,42982,60782,97718,79135,111975,42554,60408,97345,78774,111561,23221,42555,60408,97345,78774,111561,NA,42553,NA,23220,60407,97344,78773,111559,Runtime for Android template,174,72972,178,0.22,no,1280
97.82608696,97.82608696,19,411.4565217,411.4565217,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,35,0,0,0,15,15,36,36,36,36,35,36,36,36,36,35,15,36,36,36,36,35,0,36,NA,15,36,36,36,35,445,277,10/25/17 10:38:06,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-26.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,42,192,droid,35,15,36,2,C:/Users/russe/Desktop/subject-26.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,3,7,7,7,7,2,394,599,NA,447,735,415,426,373,371,359,394,2,legacy,Female,1024,2,48000,-16,experiment,26,even,droid,10353,NA,15166,16213,NA,24381,43020,60817,79178,97758,2050,NA,NA,NA,NA,42982,60782,97719,79135,115279,NA,15766,23646,23221,23638,42982,60782,97718,79135,115279,42554,60408,97345,78774,114882,23221,42555,60408,97345,78774,114882,NA,42553,NA,23220,60407,97344,78773,114880,Runtime for Android template,180,75708,184,0.22,no,1280
96.27329193,96.27329193,19,420.7453416,420.7453416,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,12,0,0,0,15,15,36,36,36,36,12,36,36,36,36,12,15,36,36,36,36,12,0,36,NA,15,36,36,36,12,1040,214,10/25/17 10:41:40,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-27.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,24,192,droid,12,15,36,4,C:/Users/russe/Desktop/subject-27.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,8,7,7,7,7,4,396,563,NA,495,3654,429,381,343,389,339,396,2,legacy,Female,1024,2,48000,-16,experiment,27,odd,droid,5308,NA,8769,9828,NA,21092,39778,58199,76745,94629,2052,NA,NA,NA,NA,39733,58157,94598,76709,101573,NA,9333,17437,16999,17429,39733,58157,94598,76709,101573,39350,57813,94207,76368,101175,16999,39350,57813,94207,76369,101175,NA,39349,NA,16997,57811,94205,76367,101173,Runtime for Android template,155,67740,161,0.4,no,1280
96.51162791,96.51162791,19,418.4418605,418.4418605,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,23,0,0,0,15,15,36,36,36,36,23,36,36,36,36,23,15,36,36,36,36,23,0,36,NA,15,36,36,36,23,1183,205,10/25/17 10:41:40,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-27.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,24,192,droid,23,15,36,4,C:/Users/russe/Desktop/subject-27.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,8,7,7,7,7,4,377,563,NA,495,3654,429,381,343,389,339,377,2,legacy,Female,1024,2,48000,-16,experiment,27,odd,droid,5308,NA,8769,9828,NA,21092,39778,58199,76745,94629,2052,NA,NA,NA,NA,39733,58157,94598,76709,106670,NA,9333,17437,16999,17429,39733,58157,94598,76709,106670,39350,57813,94207,76368,106290,16999,39350,57813,94207,76369,106290,NA,39349,NA,16997,57811,94205,76367,106288,Runtime for Android template,166,71972,172,0.4,no,1280
96.06741573,96.06741573,19,418.2921348,418.2921348,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,29,0,0,0,15,15,36,36,36,36,29,36,36,36,36,29,15,36,36,36,36,29,0,36,NA,15,36,36,36,29,474,248,10/25/17 10:41:40,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-27.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,42,192,droid,29,15,36,2,C:/Users/russe/Desktop/subject-27.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,8,7,7,7,7,2,400,563,NA,495,3654,429,381,343,389,339,400,2,legacy,Female,1024,2,48000,-16,experiment,27,odd,droid,5308,NA,8769,9828,NA,21092,39778,58199,76745,94629,2052,NA,NA,NA,NA,39733,58157,94598,76709,109662,NA,9333,17437,16999,17429,39733,58157,94598,76709,109662,39350,57813,94207,76368,109260,16999,39350,57813,94207,76369,109260,NA,39349,NA,16997,57811,94205,76367,109259,Runtime for Android template,171,74456,178,0.22,no,1280
96.19565217,96.19565217,19,418.2228261,418.2228261,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,35,0,0,0,15,15,36,36,36,36,35,36,36,36,36,35,15,36,36,36,36,35,0,36,NA,15,36,36,36,35,463,255,10/25/17 10:41:40,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-27.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,42,192,droid,35,15,36,2,C:/Users/russe/Desktop/subject-27.csv,droid,Jazzy James,3.1.7,0,2,1,NA,1,1,8,7,7,7,7,2,362,563,NA,495,3654,429,381,343,389,339,362,2,legacy,Female,1024,2,48000,-16,experiment,27,odd,droid,5308,NA,8769,9828,NA,21092,39778,58199,76745,94629,2052,NA,NA,NA,NA,39733,58157,94598,76709,112550,NA,9333,17437,16999,17429,39733,58157,94598,76709,112550,39350,57813,94207,76368,112185,16999,39350,57813,94207,76369,112186,NA,39349,NA,16997,57811,94205,76367,112184,Runtime for Android template,177,76953,184,0.22,no,1280
98.13664596,98.13664596,19,446.9378882,446.9378882,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,undefined,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,36,36,36,36,12,0,0,0,15,15,36,36,36,36,12,36,36,36,36,12,15,36,36,36,36,12,0,36,NA,15,36,36,36,12,1099,241,10/25/17 10:56:13,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-30.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,2,yes,800,24,192,droid,12,15,36,4,C:/Users/russe/Desktop/subject-30.csv,droid,Jazzy James,3.1.7,0,4,1,NA,1,1,5,7,7,7,7,4,449,644,NA,431,470,416,467,402,396,425,449,2,legacy,Female,1024,2,48000,-16,experiment,30,even,droid,4828,NA,9519,10595,NA,19139,39146,58774,78636,98515,2067,NA,NA,NA,NA,38982,58749,98485,78597,105381,NA,10164,18669,18243,18661,38981,58749,98485,78597,105381,38512,58345,98087,78170,104930,18243,38512,58345,98087,78170,104930,NA,38511,NA,18242,58344,98086,78168,104929,Runtime for Android template,158,71957,161,0.4,no,1280
