age,bigram_frequency,concreteness,correct,diversity,word_freq,initial,letters,response_time,sex,subject,item,trans_prob
21,,,1,,,clearly,6,543,1,20,awcked,0
21,11,4.11,1,122,19076,former,3,543,1,22,air,0.001237259
21,,,1,,,despite,4,543,1,22,ards,0
20,35,2.38,1,2048,30410,or,4,543,0,32,able,0.0000324
19,13,1.77,1,1,197116,brag,5,543,0,5,about,0.351351351
20,10,3.08,1,9,15891,graphic,7,543,1,6,account,0.018656716
20,0,2.45,1,0,3304,sable,6,543,0,7,affair,0
19,,,1,,,output,5,543,1,9,anths,0
20,25,2.86,1,155,22099,common,6,544,1,1,action,0.000712368
21,,,1,,,despite,4,544,1,10,ards,0
21,,,1,,,please,5,544,1,10,alned,0
19,10,2.59,1,19,1600,flood,5,544,0,11,alert,0.022222222
22,0,3.33,1,0,25748,dissemble,5,544,1,12,above,0
20,,,1,,,letter,5,544,0,13,ardge,0
21,,,1,,,letter,5,544,1,14,ardge,0
20,26,2.46,1,3,27467,wrongful,3,544,1,19,act,0.07804878
21,16,4.11,1,2,19076,ambient,3,544,1,20,air,0.0778
22,,,1,,,clearly,6,544,1,21,awcked,0
19,,,1,,,mug,6,544,1,27,alched,0
20,,,1,,,month,4,544,1,29,abbs,0.000588755
22,103,2.73,1,111,10437,offer,6,544,0,31,advice,0.001386001
20,0,2.73,1,0,10437,ley,6,544,1,6,advice,0
20,12,4.4,1,15,5078,mature,5,544,1,8,adult,0.006774362
21,11,1.57,1,110,1159,trade,6,545,1,10,accord,0.000700666
21,,,1,,,course,7,545,1,15,aughthe,0
20,14,2.71,1,787,10940,any,6,545,1,19,access,0.0000886
21,,,1,,,steam,5,545,0,2,amibe,0
22,0,3.97,1,0,966,comely,6,545,1,21,aboard,0
19,11,2.74,1,109,15429,extra,6,545,1,24,amount,0.00199078
20,,,1,,,manage,4,545,1,25,acth,0.016881827
22,0,1.57,1,0,1159,nemesis,6,545,1,28,accord,0
19,10,2.59,1,19,1600,flood,5,545,1,3,alert,0.022222222
19,0,2,1,0,56231,hoary,5,545,1,3,again,0
19,,,1,,,lead,5,545,1,9,aized,0
20,,,1,,,comes,4,546,0,13,alve,0
21,,,1,,,mug,6,546,1,14,alched,0
21,,,1,,,excel,5,546,1,16,aifed,0
21,0,2.86,1,0,21857,jink,3,546,1,22,age,0
19,,,1,,,march,6,546,0,23,ancsed,0
20,,,1,,,table,6,546,1,29,amonte,0
19,17,2,1,7,56231,surfaced,5,546,1,3,again,0.038674033
20,,,1,,,force,6,546,0,32,aished,0
20,11,1.57,1,110,1159,trade,6,546,0,4,accord,0.000700666
20,,,1,,,front,5,547,1,1,apths,0
22,,,1,,,despite,4,547,0,17,ards,0
21,,,1,,,front,5,547,1,18,apths,0
21,11,4.11,1,122,19076,former,3,547,0,2,air,0.001237259
19,0,2.86,1,0,21857,jink,3,547,1,24,age,0
20,0,2.71,1,0,10940,taxes,6,547,0,32,access,0
20,,,1,,,bed,8,547,0,4,aughntch,0
19,25,2.86,1,155,22099,common,6,548,0,11,action,0.000712368
19,0,3.14,1,0,4254,habitat,5,548,0,11,alive,0
21,,,1,,,answer,4,548,1,15,aggs,0
21,103,2.73,1,111,10437,offer,6,548,0,2,advice,0.001386001
21,,,1,,,phone,6,548,1,22,athrex,0
20,,,1,,,speech,4,548,1,25,atru,0
19,24,2.86,1,3,21857,bygone,3,548,1,3,age,0.155339806
20,,,1,,,market,5,548,1,30,awhus,0
20,13,1.77,1,1,197116,brag,5,548,0,4,about,0.351351351
20,,,1,,,please,5,548,1,8,alned,0
19,11,4.11,1,122,19076,former,3,548,1,9,air,0.001237259
20,0,3.33,1,0,25748,dissemble,5,549,1,1,above,0
20,0,3.97,1,0,966,comely,6,549,1,1,aboard,0
19,103,2.73,1,111,10437,offer,6,549,0,11,advice,0.001386001
20,37,3,1,19,8238,pan,3,549,0,13,add,0.085470085
20,0,2.38,1,0,30410,yonder,4,549,1,19,able,0
21,10,3.07,1,144,25203,support,6,549,0,2,across,0.00187699
21,17,2,1,7,56231,surfaced,5,549,0,2,again,0.038674033
21,17,2,1,7,56231,surfaced,5,549,1,20,again,0.038674033
22,37,3,1,19,8238,pan,3,549,1,21,add,0.085470085
19,0,2.31,1,0,5780,ribbed,7,549,1,24,absence,0
20,,,1,,,works,5,549,1,25,arnde,0
19,0,3.48,1,0,1637,helix,6,549,1,27,allies,0
19,,,1,,,market,5,549,1,9,awhus,0
22,40,3.32,1,12,7290,chronic,6,550,1,12,active,0.006462985
21,,,1,,,despite,4,550,1,16,ards,0
20,68,1.8,1,1,56208,grudge,7,550,1,19,against,0.352331606
21,,,1,,,force,6,550,0,2,aished,0
21,11,4.11,1,122,19076,former,3,550,1,20,air,0.001237259
19,35,3.08,1,750,15891,our,7,550,1,26,account,0.000336821
19,,,1,,,time,6,550,1,3,aphlar,0
20,24,2.86,1,3,21857,bygone,3,550,0,4,age,0.155339806
19,10,1.45,1,395,2220,these,8,550,0,5,abstract,0.000112
20,,,1,,,field,5,550,0,7,apsed,0
20,0,2.72,1,0,3941,talisman,6,551,1,1,abroad,0
21,,,1,,,time,6,551,1,10,aphlar,0
21,,,1,,,poor,5,551,1,10,aphth,0
21,,,1,,,lead,5,551,1,16,aized,0
22,,,1,,,ways,6,551,0,17,almbed,0
21,,,1,,,ways,6,551,1,18,almbed,0
21,13,3.97,1,26,966,climb,6,551,1,20,aboard,0.004906334
21,,,1,,,subject,4,551,1,22,arls,0
19,22,2.71,1,7,3597,racial,5,551,1,27,abuse,0.01875
19,0,2.71,1,0,3597,opulent,5,551,1,27,abuse,0
22,10,2.59,1,19,1600,flood,5,551,1,28,alert,0.022222222
22,24,2.86,1,3,21857,bygone,3,551,0,31,age,0.155339806
20,,,1,,,poor,5,551,0,4,aphth,0
21,10,3.08,1,9,15891,graphic,7,552,1,10,account,0.018656716
19,,,1,,,group,4,552,0,11,aizo,0
21,0,3.14,1,0,4254,habitat,5,552,1,16,alive,0
21,,,1,,,ways,6,552,0,2,almbed,0
21,35,2.38,1,2048,30410,or,4,552,1,22,able,0.0000324
19,,,1,,,knight,5,552,1,24,alide,0
19,,,1,,,works,5,552,1,26,arnde,0
19,,,1,,,poor,5,552,1,26,aphth,0
22,0,3.48,1,0,1637,helix,6,552,1,28,allies,0
22,,,1,,,city,5,552,1,28,awtch,0
20,40,3.32,1,12,7290,chronic,6,552,1,30,active,0.006462985
20,0,2,1,0,56231,hoary,5,552,1,6,again,0
20,17,3,1,196,8238,four,3,552,1,8,add,0.000303523
20,,,1,,,saved,6,553,1,1,ashrim,0
22,,,1,,,market,5,553,1,12,awhus,0
22,,,1,,,letter,5,553,1,21,ardge,0
19,,,1,,,bed,8,553,1,26,aughntch,0
19,,,1,,,steam,5,553,1,3,amibe,0
20,10,2,1,119,56231,green,5,553,0,32,again,0.00177632
20,10,2.59,1,19,1600,flood,5,553,0,4,alert,0.022222222
20,0,2.72,1,0,3941,talisman,6,553,0,7,abroad,0
20,,,1,,,hugs,4,554,1,1,aths,0
21,35,2.38,1,2048,30410,or,4,554,1,10,able,0.0000324
21,40,3.32,1,12,7290,chronic,6,554,1,10,active,0.006462985
21,0,2.71,1,0,3597,opulent,5,554,1,10,abuse,0
22,,,1,,,picture,6,554,1,12,anuque,0
21,0,3.32,1,0,7290,wicket,6,554,1,14,active,0
22,0,3.33,1,0,25748,dissemble,5,554,0,17,above,0
21,,,1,,,output,5,554,1,20,anths,0
22,35,2.38,1,2048,30410,or,4,554,1,21,able,0.0000324
19,,,1,,,lion,5,554,1,24,alogg,0
20,68,1.8,1,1,56208,grudge,7,554,1,25,against,0.352331606
19,,,1,,,socks,4,554,1,27,almn,0
20,19,2.71,1,6,10940,wheelchair,6,554,0,4,access,0.017160686
20,,,1,,,forward,6,554,0,7,arthed,0
19,,,1,,,bed,8,554,1,9,aughntch,0
22,,,1,,,final,5,555,1,12,ainns,0
20,10,2.59,1,19,1600,flood,5,555,0,13,alert,0.022222222
20,,,1,,,manage,4,555,1,19,acth,0.016881827
21,0,2.73,1,0,10437,ley,6,555,0,2,advice,0
22,12,4.4,1,15,5078,mature,5,555,1,21,adult,0.006774362
20,22,2.71,1,7,3597,racial,5,555,1,25,abuse,0.01875
22,0,3.07,1,0,25203,assemblage,6,555,1,28,across,0
22,,,1,,,coding,4,555,1,28,ance,0
22,,,1,,,saved,6,555,1,28,ashrim,0
20,21,1.57,1,29,1159,lake,6,555,0,32,accord,0.010085729
20,68,1.8,1,1,56208,grudge,7,555,0,4,against,0.352331606
20,15,3.07,1,4,25203,stumble,6,555,0,4,across,0.066037736
20,,,1,,,phone,6,556,1,1,athrex,0
21,21,1.57,1,29,1159,lake,6,556,1,18,accord,0.010085729
19,10,2.74,1,8,15429,finite,6,556,1,26,amount,0.025316456
19,,,1,,,coding,4,556,1,26,ance,0
19,10,3.33,1,2,25748,airspace,5,556,1,27,above,0.117647059
20,10,3.08,1,9,15891,graphic,7,556,1,29,account,0.018656716
20,0,2.71,1,0,10940,taxes,6,556,1,29,access,0
20,0,3.07,1,0,25203,assemblage,6,556,1,30,across,0
20,,,1,,,project,6,556,0,32,ainged,0
20,,,1,,,march,6,556,1,6,ancsed,0
20,68,1.8,1,1,56208,grudge,7,556,1,8,against,0.352331606
19,12,4.4,1,15,5078,mature,5,557,0,11,adult,0.006774362
21,13,1.77,1,1,197116,brag,5,557,1,15,about,0.351351351
21,,,1,,,raw,5,557,1,15,aiced,0
22,,,1,,,time,6,557,0,17,aphlar,0
20,0,2.12,1,0,117138,trellis,5,557,1,29,after,0
20,0,2.86,1,0,21857,jink,3,557,1,30,age,0
20,0,2.31,1,0,5780,ribbed,7,557,0,4,absence,0
20,,,1,,,lion,5,557,1,6,alogg,0
20,,,1,,,nudge,6,558,1,1,awshed,0
19,15,2.31,1,6,5780,virtual,7,558,0,11,absence,0.013559322
22,,,1,,,course,7,558,1,12,aughthe,0
21,,,1,,,project,6,558,1,16,ainged,0
21,22,1.8,1,240,56208,white,7,558,1,18,against,0.000814531
21,,,1,,,fire,5,558,1,18,aifes,0
20,0,4.11,1,0,19076,exclaim,3,558,1,25,air,0
19,,,1,,,girl,5,558,1,3,anzed,0
20,10,3.97,1,259,966,back,6,558,0,32,aboard,0.000489
20,11,2.73,1,16,10437,cab,6,558,0,32,advice,0.01616031
19,,,1,,,girl,5,558,0,5,anzed,0
19,12,2.12,1,220,117138,black,5,559,0,11,after,0.003132404
22,33,2.72,1,148,3941,working,6,559,1,12,abroad,0.0007179
20,,,1,,,poor,5,559,1,19,aphth,0
19,51,3.48,1,2,1637,wartime,6,559,1,26,allies,0.048710602
19,11,4.11,1,122,19076,former,3,559,1,27,air,0.001237259
22,37,3,1,19,8238,pan,3,559,1,28,add,0.085470085
19,,,1,,,force,6,559,1,3,aished,0
20,0,3.48,1,0,1637,helix,6,559,0,4,allies,0
20,12,2.12,1,220,117138,black,5,559,0,7,after,0.003132404
20,10,3.07,1,144,25203,support,6,560,1,1,across,0.00187699
19,,,1,,,month,4,560,0,11,abbs,0.000588755
20,10,1.52,1,1,2682878,acne,3,560,0,13,and,0.0746
21,24,2.46,1,342,27467,every,3,560,1,16,act,0.000772355
22,,,1,,,saved,6,560,0,17,ashrim,0
21,35,2.86,1,4,22099,reflex,6,560,0,2,action,0.046321526
21,,,1,,,seven,6,560,0,2,amooph,0
21,,,1,,,involved,5,560,1,20,arned,0
22,0,2.86,1,0,21857,jink,3,560,1,21,age,0
22,10,2.74,1,8,15429,finite,6,560,1,28,amount,0.025316456
19,24,2.46,1,342,27467,every,3,560,1,3,act,0.000772355
22,,,1,,,sound,6,560,0,31,awphth,0
19,11,4.11,1,122,19076,former,3,560,0,5,air,0.001237259
19,0,2.86,1,0,22099,xylophone,6,560,1,9,action,0
20,,,1,,,lion,5,561,1,1,alogg,0
20,13,2.71,1,597,3597,who,5,561,0,13,abuse,0.000174
21,100,3.14,1,125,4254,kept,5,561,1,15,alive,0.002446526
22,,,1,,,fire,5,561,1,21,aifes,0
19,10,2.59,1,19,1600,flood,5,561,1,24,alert,0.022222222
19,336,1.77,1,1743,197116,with,5,561,1,26,about,0.0000261
19,,,1,,,time,6,561,1,27,aphlar,0
19,16,4.11,1,2,19076,ambient,3,561,1,9,air,0.0778
20,131,2.45,1,289,3304,whole,6,562,1,1,affair,0.000535834
20,10,2.12,1,1,117138,seeker,5,562,0,13,after,0.126582278
21,,,1,,,form,6,562,1,14,arnths,0
22,,,1,,,comes,4,562,0,17,alve,0
20,11,2.73,1,16,10437,cab,6,562,1,19,advice,0.01616031
20,10,3.08,1,9,15891,graphic,7,562,1,25,account,0.018656716
20,,,1,,,picture,6,562,1,25,anuque,0
19,0,3,1,0,8238,quad,3,562,1,27,add,0
20,,,1,,,coding,4,562,0,32,ance,0
19,17,2,1,7,56231,surfaced,5,562,0,5,again,0.038674033
20,,,1,,,saved,6,562,1,6,ashrim,0
20,33,2.72,1,148,3941,working,6,562,0,7,abroad,0.0007179
20,24,2.27,1,3,262447,amidst,3,562,0,7,all,0.296370968
20,10,1.45,1,395,2220,these,8,562,1,8,abstract,0.000112
20,,,1,,,connection,5,563,1,1,aunde,0
20,10,3.08,1,9,15891,graphic,7,563,1,1,account,0.018656716
21,10,4.4,1,252,5078,large,5,563,1,10,adult,0.000444168
21,11,2.74,1,109,15429,extra,6,563,1,10,amount,0.00199078
19,15,3.07,1,4,25203,stumble,6,563,0,11,across,0.066037736
20,,,1,,,easy,3,563,0,13,ags,0
21,0,2.86,1,0,22099,xylophone,6,563,1,14,action,0
21,51,3.48,1,2,1637,wartime,6,563,1,15,allies,0.048710602
22,10,3.07,1,144,25203,support,6,563,0,17,across,0.00187699
22,15,2.31,1,6,5780,virtual,7,563,0,17,absence,0.013559322
20,,,1,,,yearly,4,563,1,19,aoll,0
21,,,1,,,front,5,563,0,2,apths,0
21,103,2.73,1,111,10437,offer,6,563,1,20,advice,0.001386001
21,,,1,,,time,6,563,1,20,aphlar,0
20,10,2.72,1,11,3941,shipped,6,563,1,29,abroad,0.022099448
19,153,2.31,1,1375,5780,their,7,563,1,9,absence,0.0000422
19,11,2.74,1,109,15429,extra,6,564,0,11,amount,0.00199078
22,17,3,1,196,8238,four,3,564,1,12,add,0.000303523
21,0,2.59,1,0,1600,orate,5,564,1,16,alert,0
22,,,1,,,involved,5,564,0,17,arned,0
21,0,2.86,1,0,22099,xylophone,6,564,1,18,action,0
22,153,2.31,1,1375,5780,their,7,564,1,21,absence,0.0000422
22,24,2.27,1,3,262447,amidst,3,564,1,21,all,0.296370968
19,,,1,,,sound,6,564,0,23,awphth,0
20,,,1,,,works,5,564,1,30,arnde,0
20,22,2.71,1,7,3597,racial,5,564,0,32,abuse,0.01875
19,0,1.52,1,0,2682878,drubs,3,564,0,5,and,0
20,0,2.59,1,0,1600,orate,5,564,0,7,alert,0
20,,,1,,,market,5,565,1,1,awhus,0
22,,,1,,,despite,4,565,1,12,ards,0
20,26,2.46,1,3,27467,wrongful,3,565,0,13,act,0.07804878
22,,,1,,,poor,5,565,0,17,aphth,0
22,40,3.32,1,12,7290,chronic,6,565,1,21,active,0.006462985
22,51,3.48,1,2,1637,wartime,6,565,1,21,allies,0.048710602
19,,,1,,,connection,5,565,0,5,aunde,0
19,0,2.74,1,0,15429,chevron,6,565,1,9,amount,0
20,24,2.27,1,3,262447,amidst,3,566,1,1,all,0.296370968
20,0,2.12,1,0,117138,trellis,5,566,1,1,after,0
20,10,2.72,1,11,3941,shipped,6,566,1,1,abroad,0.022099448
21,15,3.07,1,4,25203,stumble,6,566,1,16,across,0.066037736
21,13,2.71,1,597,3597,who,5,566,1,18,abuse,0.000174
20,,,1,,,force,6,566,1,19,aished,0
21,35,2.86,1,4,22099,reflex,6,566,1,20,action,0.046321526
19,0,2.86,1,0,21857,jink,3,566,0,23,age,0
22,,,1,,,field,5,566,1,28,apsed,0
20,0,3.07,1,0,25203,assemblage,6,566,1,29,across,0
20,,,1,,,connection,5,566,1,30,aunde,0
19,10,3.07,1,144,25203,support,6,566,1,9,across,0.00187699
22,,,1,,,clearly,6,567,1,12,awcked,0
21,,,1,,,city,5,567,1,14,awtch,0
21,,,1,,,hugs,4,567,1,14,aths,0
21,11,2.74,1,109,15429,extra,6,567,1,15,amount,0.00199078
21,0,1.57,1,0,1159,nemesis,6,567,1,16,accord,0
22,0,4.11,1,0,19076,exclaim,3,567,0,17,air,0
22,,,1,,,march,6,567,0,17,ancsed,0
21,10,3.07,1,144,25203,support,6,567,1,18,across,0.00187699
21,20,3.33,1,199,25748,face,5,567,1,20,above,0.000343073
19,,,1,,,bed,8,567,0,23,aughntch,0
19,10,2.74,1,8,15429,finite,6,567,1,24,amount,0.025316456
20,,,1,,,easy,3,567,1,30,ags,0
20,0,4.11,1,0,19076,exclaim,3,567,0,32,air,0
20,,,1,,,art,5,567,0,4,ainde,0
19,13,2.71,1,597,3597,who,5,567,1,9,abuse,0.000174
20,10,2,1,119,56231,green,5,568,1,1,again,0.00177632
20,0,2.73,1,0,10437,ley,6,568,1,1,advice,0
20,26,2.46,1,3,27467,wrongful,3,568,1,1,act,0.07804878
20,,,1,,,raw,5,568,1,19,aiced,0
19,0,3.33,1,0,25748,dissemble,5,568,1,24,above,0
20,59,2.86,1,102,21857,modern,3,568,1,29,age,0.000758725
20,0,2.71,1,0,10940,taxes,6,568,0,4,access,0
20,,,1,,,tank,6,568,0,4,aruild,0
19,24,2.86,1,3,21857,bygone,3,568,0,5,age,0.155339806
20,68,1.8,1,1,56208,grudge,7,568,1,6,against,0.352331606
20,,,1,,,month,4,568,0,7,abbs,0.000588755
21,,,1,,,sheet,5,569,1,14,armth,0
21,0,2.71,1,0,3597,opulent,5,569,1,15,abuse,0
21,,,1,,,works,5,569,1,16,arnde,0
21,43,2.59,1,138,1600,red,5,569,1,18,alert,0.001453488
21,10,2.12,1,1,117138,seeker,5,569,1,18,after,0.126582278
20,11,1.57,1,110,1159,trade,6,569,1,19,accord,0.000700666
21,10,2.59,1,19,1600,flood,5,569,1,20,alert,0.022222222
22,11,2.73,1,16,10437,cab,6,569,1,21,advice,0.01616031
22,,,1,,,sheet,5,569,1,21,armth,0
20,,,1,,,socks,4,569,1,25,almn,0
19,,,1,,,knight,5,569,1,26,alide,0
19,0,2.31,1,0,5780,ribbed,7,569,1,27,absence,0
20,0,2.71,1,0,3597,opulent,5,569,1,29,abuse,0
20,24,2.27,1,3,262447,amidst,3,569,0,4,all,0.296370968
20,14,3.14,1,25,4254,eaten,5,569,0,4,alive,0.016528926
20,103,2.73,1,111,10437,offer,6,569,1,6,advice,0.001386001
19,0,2.59,1,0,1600,orate,5,569,1,9,alert,0
20,,,1,,,lead,5,570,0,13,aized,0
21,22,1.8,1,240,56208,white,7,570,1,14,against,0.000814531
21,11,1.57,1,110,1159,trade,6,570,1,16,accord,0.000700666
22,,,1,,,sheet,5,570,0,17,armth,0
20,10,2,1,119,56231,green,5,570,1,19,again,0.00177632
21,16,4.11,1,2,19076,ambient,3,570,0,2,air,0.0778
20,14,2.27,1,295,262447,big,3,570,1,25,all,0.00121179
19,35,2.86,1,4,22099,reflex,6,570,1,26,action,0.046321526
19,20,3.33,1,199,25748,face,5,570,1,3,above,0.000343073
19,21,1.57,1,29,1159,lake,6,570,1,3,accord,0.010085729
20,,,1,,,steam,5,570,1,30,amibe,0
22,,,1,,,mug,6,570,0,31,alched,0
19,,,1,,,mug,6,570,0,5,alched,0
20,14,2.27,1,295,262447,big,3,570,1,8,all,0.00121179
20,,,1,,,speech,4,570,1,8,atru,0
22,10,3.08,1,9,15891,graphic,7,571,1,12,account,0.018656716
20,0,2.74,1,0,15429,chevron,6,571,0,13,amount,0
21,,,1,,,course,7,571,1,14,aughthe,0
21,0,2.38,1,0,30410,yonder,4,571,1,15,able,0
21,0,3.14,1,0,4254,habitat,5,571,0,2,alive,0
21,13,1.77,1,1,197116,brag,5,571,1,20,about,0.351351351
21,,,1,,,lead,5,571,1,20,aized,0
22,,,1,,,involved,5,571,1,21,arned,0
21,,,1,,,bed,8,571,1,22,aughntch,0
22,10,3.48,1,103,1637,natural,6,571,1,28,allies,0.015857492
19,11,1.57,1,110,1159,trade,6,571,1,3,accord,0.000700666
19,21,3.32,1,201,7290,under,6,571,0,5,active,0.004194452
19,10,2.72,1,11,3941,shipped,6,571,0,5,abroad,0.022099448
21,,,1,,,socks,4,572,1,10,almn,0
21,,,1,,,letter,5,572,1,16,ardge,0
21,,,1,,,connection,5,572,1,18,aunde,0
21,10,3.33,1,2,25748,airspace,5,572,0,2,above,0.117647059
20,,,1,,,excel,5,572,1,25,aifed,0
22,,,1,,,yearly,4,572,0,31,aoll,0
20,0,3.48,1,0,1637,helix,6,572,1,6,allies,0
19,,,1,,,answer,4,572,1,9,aggs,0
20,,,1,,,picture,6,573,1,1,anuque,0
21,,,1,,,raw,5,573,1,10,aiced,0
19,43,2.59,1,138,1600,red,5,573,0,11,alert,0.001453488
19,,,1,,,mug,6,573,0,11,alched,0
20,,,1,,,sound,6,573,0,13,awphth,0
22,0,1.77,1,0,197116,acronym,5,573,0,17,about,0
21,,,1,,,phone,6,573,1,20,athrex,0
21,11,2.74,1,109,15429,extra,6,573,1,22,amount,0.00199078
20,10,3.33,1,2,25748,airspace,5,573,0,32,above,0.117647059
20,,,1,,,phone,6,573,0,4,athrex,0
19,19,2.71,1,6,10940,wheelchair,6,573,0,5,access,0.017160686
20,0,2,1,0,56231,hoary,5,573,0,7,again,0
20,0,3.07,1,0,25203,assemblage,6,573,1,8,across,0
19,13,1.45,1,21,2220,purely,8,573,1,9,abstract,0.004290172
20,,,1,,,city,5,574,1,1,awtch,0
21,0,2.38,1,0,30410,yonder,4,574,1,16,able,0
22,11,2.73,1,16,10437,cab,6,574,0,17,advice,0.01616031
21,281,1.52,1,143,2682878,few,3,574,0,2,and,0.001304734
19,0,2.71,1,0,3597,opulent,5,574,1,26,abuse,0
19,,,1,,,steam,5,574,1,27,amibe,0
20,336,1.77,1,1743,197116,with,5,574,1,30,about,0.0000261
20,,,1,,,speech,4,574,1,6,atru,0
20,281,1.52,1,143,2682878,few,3,574,0,7,and,0.001304734
19,14,2.27,1,295,262447,big,3,574,1,9,all,0.00121179
21,25,2.86,1,155,22099,common,6,575,1,10,action,0.000712368
21,10,3.33,1,2,25748,airspace,5,575,1,10,above,0.117647059
21,68,1.8,1,1,56208,grudge,7,575,1,16,against,0.352331606
19,336,1.77,1,1743,197116,with,5,575,1,3,about,0.0000261
20,0,2.86,1,0,21857,jink,3,575,1,6,age,0
20,33,2.72,1,148,3941,working,6,576,0,13,abroad,0.0007179
20,0,2,1,0,56231,hoary,5,576,0,13,again,0
20,0,2.38,1,0,30410,yonder,4,576,0,13,able,0
21,10,1.45,1,395,2220,these,8,576,1,15,abstract,0.000112
22,12,4.4,1,15,5078,mature,5,576,0,17,adult,0.006774362
22,,,1,,,forward,6,576,0,17,arthed,0
21,0,2.86,1,0,21857,jink,3,576,1,18,age,0
20,,,1,,,forward,6,576,1,19,arthed,0
19,33,2.72,1,148,3941,working,6,576,1,24,abroad,0.0007179
19,13,3.97,1,26,966,climb,6,576,1,26,aboard,0.004906334
20,12,2.12,1,220,117138,black,5,576,1,30,after,0.003132404
20,0,1.45,1,0,2220,imbue,8,576,0,32,abstract,0
19,,,1,,,phone,6,576,1,9,athrex,0
21,13,1.77,1,1,197116,brag,5,577,1,14,about,0.351351351
21,131,2.45,1,289,3304,whole,6,577,1,16,affair,0.000535834
21,17,3,1,196,8238,four,3,577,1,18,add,0.000303523
20,40,3.32,1,12,7290,chronic,6,577,1,19,active,0.006462985
21,10,2.72,1,11,3941,shipped,6,577,1,20,abroad,0.022099448
21,,,1,,,field,5,577,1,20,apsed,0
21,21,3.32,1,201,7290,under,6,577,1,22,active,0.004194452
19,,,1,,,front,5,577,0,23,apths,0
19,0,3.48,1,0,1637,helix,6,577,1,24,allies,0
19,24,2.27,1,3,262447,amidst,3,577,0,5,all,0.296370968
19,0,3.33,1,0,25748,dissemble,5,577,1,9,above,0
21,24,2.46,1,342,27467,every,3,578,1,10,act,0.000772355
21,,,1,,,bag,5,578,1,15,ampts,0
21,10,3.48,1,103,1637,natural,6,578,1,16,allies,0.015857492
21,,,1,,,fire,5,578,1,16,aifes,0
21,10,3.33,1,2,25748,airspace,5,578,1,18,above,0.117647059
21,13,3.97,1,26,966,climb,6,578,1,18,aboard,0.004906334
21,,,1,,,month,4,578,1,18,abbs,0.000588755
21,51,3.48,1,2,1637,wartime,6,578,0,2,allies,0.048710602
21,,,1,,,tank,6,578,0,2,aruild,0
20,0,2.31,1,0,5780,ribbed,7,578,1,25,absence,0
22,10,3.97,1,259,966,back,6,578,0,31,aboard,0.000489
19,11,2.73,1,16,10437,cab,6,578,0,5,advice,0.01616031
19,0,2.72,1,0,3941,talisman,6,578,0,5,abroad,0
22,0,1.52,1,0,2682878,drubs,3,579,1,12,and,0
20,10,4.4,1,252,5078,large,5,579,0,13,adult,0.000444168
21,,,1,,,phone,6,579,1,15,athrex,0
21,153,2.31,1,1375,5780,their,7,579,1,16,absence,0.0000422
22,,,1,,,recent,5,579,1,21,aived,0
20,10,3.97,1,259,966,back,6,579,1,25,aboard,0.000489
22,,,1,,,easy,3,579,1,28,ags,0
20,37,3,1,19,8238,pan,3,579,1,30,add,0.085470085
20,,,1,,,socks,4,579,0,4,almn,0
19,0,2.12,1,0,117138,trellis,5,579,0,5,after,0
19,131,2.45,1,289,3304,whole,6,579,1,9,affair,0.000535834
19,0,3.32,1,0,7290,wicket,6,579,1,9,active,0
21,12,2.12,1,220,117138,black,5,580,1,10,after,0.003132404
21,,,1,,,hugs,4,580,1,10,aths,0
21,10,4.4,1,252,5078,large,5,580,1,14,adult,0.000444168
21,10,3.48,1,103,1637,natural,6,580,1,15,allies,0.015857492
21,,,1,,,fire,5,580,1,15,aifes,0
21,,,1,,,works,5,580,1,15,arnde,0
21,0,1.77,1,0,197116,acronym,5,580,1,16,about,0
22,22,2.71,1,7,3597,racial,5,580,0,17,abuse,0.01875
21,,,1,,,field,5,580,1,18,apsed,0
21,,,1,,,subject,4,580,1,20,arls,0
21,,,1,,,art,5,580,1,22,ainde,0
20,103,2.73,1,111,10437,offer,6,580,1,29,advice,0.001386001
20,,,1,,,lead,5,580,1,29,aized,0
19,11,2.73,1,16,10437,cab,6,580,1,3,advice,0.01616031
20,12,4.4,1,15,5078,mature,5,580,1,30,adult,0.006774362
20,,,1,,,course,7,580,1,30,aughthe,0
22,35,2.86,1,4,22099,reflex,6,580,0,31,action,0.046321526
20,22,1.8,1,240,56208,white,7,580,1,6,against,0.000814531
20,,,1,,,saved,6,580,0,7,ashrim,0
20,10,3.33,1,2,25748,airspace,5,580,1,8,above,0.117647059
20,,,1,,,easter,5,581,1,1,aroit,0
21,13,2.71,1,597,3597,who,5,581,1,10,abuse,0.000174
21,10,1.52,1,1,2682878,acne,3,581,1,10,and,0.0746
19,40,3.32,1,12,7290,chronic,6,581,0,11,active,0.006462985
21,14,2.27,1,295,262447,big,3,581,0,2,all,0.00121179
21,,,1,,,output,5,581,1,22,anths,0
19,,,1,,,time,6,581,0,23,aphlar,0
20,10,2.12,1,1,117138,seeker,5,581,1,29,after,0.126582278
20,51,3.48,1,2,1637,wartime,6,581,0,4,allies,0.048710602
20,37,3,1,19,8238,pan,3,581,0,4,add,0.085470085
20,,,1,,,laminate,5,581,0,4,alemn,0
19,,,1,,,final,5,581,1,9,ainns,0
20,15,2.31,1,6,5780,virtual,7,582,0,13,absence,0.013559322
21,,,1,,,speech,4,582,1,14,atru,0
22,10,3.33,1,2,25748,airspace,5,582,0,17,above,0.117647059
22,15,3.07,1,4,25203,stumble,6,582,0,17,across,0.066037736
